club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,Year
FC Metz,Zlatko Arambasic,24.0,Australia,Centre-Forward,CF,,KV Mechelen,Belgium,,in,summer,Ligue 1,1994,False,,1994
FC Metz,Mickaël Hoy,23.0,France,midfield,midfield,,Mulhouse S-A,France,,in,summer,Ligue 1,1994,False,,1994
FC Metz,Philippe Vercruysse,32.0,France,Attacking Midfield,AM,,G. Bordeaux,France,,in,summer,Ligue 1,1994,False,,1994
FC Metz,Dragoljub Brnovic,30.0,Montenegro,midfield,midfield,,Aris Bonneweg,Luxembourg,0.0,out,summer,Ligue 1,1994,False,,1994
FC Metz,Benoît Lahery,21.0,France,attack,attack,,Union Luxemburg,Luxembourg,0.0,out,summer,Ligue 1,1994,False,,1994
FC Metz,Emmanuel Clément,22.0,France,Defensive Midfield,DM,,O Charleville,France,0.0,out,summer,Ligue 1,1994,True,free loan,1994
FC Metz,Philippe Chanlot,26.0,France,Centre-Forward,CF,,Perpignan,France,0.0,out,summer,Ligue 1,1994,False,,1994
FC Metz,Philippe Flucklinger,31.0,France,Goalkeeper,GK,,Montpellier,France,,out,summer,Ligue 1,1994,False,,1994
FC Metz,Jean-Phillippe Séchet,27.0,France,Central Midfield,CM,,Paris SG,France,,out,summer,Ligue 1,1994,False,,1994
FC Metz,Christophe Boulard,21.0,France,midfield,midfield,,Spora Luxemburg,Luxembourg,0.0,out,winter,Ligue 1,1994,False,,1994
FC Nantes,Éric Decroix,25.0,France,Centre-Back,CB,,LOSC Lille,France,0.0,in,summer,Ligue 1,1994,False,,1994
FC Nantes,Benoît Cauet,25.0,France,Central Midfield,CM,,SM Caen,France,,in,summer,Ligue 1,1994,False,,1994
FC Nantes,Dominique Casagrande,23.0,France,Goalkeeper,GK,,AS Muret,France,,in,summer,Ligue 1,1994,False,,1994
FC Nantes,David Garcion,20.0,France,Attacking Midfield,AM,,Unknown,,,in,summer,Ligue 1,1994,False,,1994
FC Nantes,Stéphane Ziani,22.0,France,Attacking Midfield,AM,,SC Bastia,France,,out,summer,Ligue 1,1994,False,,1994
FC Nantes,Noureddine Naybet,24.0,Morocco,Centre-Back,CB,,Sporting CP,Portugal,,out,summer,Ligue 1,1994,False,,1994
FC Nantes,Jean-Louis Lima,26.0,France,Centre-Forward,CF,,Stade Lavallois,France,,out,summer,Ligue 1,1994,False,,1994
FC Nantes,Anthony Martins,23.0,France,midfield,midfield,,Guingamp,France,,out,summer,Ligue 1,1994,False,,1994
FC Nantes,Jean-Christophe Bouteiller,21.0,France,midfield,midfield,,Le Mans UC 72,France,,out,summer,Ligue 1,1994,False,,1994
FC Sochaux-Montbéliard,Roman Szewczyk,29.0,Poland,Centre-Back,CB,,GKS Katowice,Poland,,in,summer,Ligue 1,1994,False,,1994
FC Sochaux-Montbéliard,Philippe Cuervo,24.0,France,Right-Back,RB,,Saint-Étienne,France,,in,summer,Ligue 1,1994,False,,1994
FC Sochaux-Montbéliard,Jérôme Gnako,26.0,France,Attacking Midfield,AM,,Monaco,France,,in,summer,Ligue 1,1994,False,,1994
FC Sochaux-Montbéliard,Christophe Laurent,19.0,France,midfield,midfield,,Unknown,,,in,summer,Ligue 1,1994,False,,1994
FC Sochaux-Montbéliard,Étienne Mendy,25.0,France,attack,attack,,Saint-Étienne,France,,in,summer,Ligue 1,1994,False,,1994
FC Sochaux-Montbéliard,Jean-François Hernandez,25.0,France,Centre-Back,CB,,Toulouse,France,,in,summer,Ligue 1,1994,False,,1994
FC Sochaux-Montbéliard,Alain Caveglia,26.0,France,Second Striker,SS,,AC Le Havre,France,,out,summer,Ligue 1,1994,False,,1994
FC Sochaux-Montbéliard,Faruk Hadzibegic,36.0,Bosnia-Herzegovina,Sweeper,SW,,Toulouse,France,,out,summer,Ligue 1,1994,False,,1994
FC Sochaux-Montbéliard,Bernard Maraval,22.0,France,defence,defence,,SC Bastia,France,,out,summer,Ligue 1,1994,False,,1994
FC Sochaux-Montbéliard,Frédéric Darras,27.0,France,Right-Back,RB,,SC Bastia,France,,out,summer,Ligue 1,1994,False,,1994
FC Sochaux-Montbéliard,Stéphane Ferrand,25.0,France,Goalkeeper,GK,,Louh.-Cuiseaux,France,,out,summer,Ligue 1,1994,False,,1994
FC Sochaux-Montbéliard,Eric Dewilder,30.0,France,midfield,midfield,,SC Bastia,France,,out,summer,Ligue 1,1994,False,,1994
FC Sochaux-Montbéliard,Jean-Marc Frotey,25.0,France,attack,attack,,FC Istres,France,,out,summer,Ligue 1,1994,False,,1994
FC Sochaux-Montbéliard,Laurent Croci,29.0,France,Right-Back,RB,,G. Bordeaux,France,,in,winter,Ligue 1,1994,False,,1994
LOSC Lille,Jérôme Foulon,23.0,France,Right-Back,RB,,US Valenciennes,France,0.0,in,summer,Ligue 1,1994,False,,1994
LOSC Lille,Arnaud Duncker,23.0,France,Defensive Midfield,DM,,US Valenciennes,France,0.0,in,summer,Ligue 1,1994,False,,1994
LOSC Lille,Christian Perez,31.0,France,Attacking Midfield,AM,,Monaco,France,,in,summer,Ligue 1,1994,False,,1994
LOSC Lille,Frank Farina,29.0,Australia,Centre-Forward,CF,,R. Strasbourg,France,,in,summer,Ligue 1,1994,False,,1994
LOSC Lille,Roger Hitoto,25.0,DR Congo,Central Midfield,CM,,Rouen,France,,in,summer,Ligue 1,1994,False,,1994
LOSC Lille,Philippe Lévenard,29.0,France,Left-Back,LB,,SCO Angers,France,,in,summer,Ligue 1,1994,False,,1994
LOSC Lille,Henrik Lykke,24.0,Denmark,Centre-Back,CB,,FC Copenhagen,Denmark,,in,summer,Ligue 1,1994,False,,1994
LOSC Lille,Lyambo Etshélé,25.0,DR Congo,Defensive Midfield,DM,,US Valenciennes,France,,in,summer,Ligue 1,1994,False,,1994
LOSC Lille,Éric Decroix,25.0,France,Centre-Back,CB,,FC Nantes,France,0.0,out,summer,Ligue 1,1994,False,,1994
LOSC Lille,Claude Fichaux,25.0,France,Centre-Back,CB,,AC Le Havre,France,0.0,out,summer,Ligue 1,1994,False,,1994
LOSC Lille,Kennet Andersson,26.0,Sweden,Centre-Forward,CF,,SM Caen,France,,out,summer,Ligue 1,1994,False,,1994
LOSC Lille,José Bray,29.0,France,midfield,midfield,,Nîmes Olympique,France,,out,summer,Ligue 1,1994,False,,1994
LOSC Lille,Jean-Jacques Etamé,27.0,Cameroon,midfield,midfield,,SM Caen,France,,out,summer,Ligue 1,1994,False,,1994
LOSC Lille,Oumar Dieng,21.0,France,Centre-Back,CB,,Paris SG,France,,out,summer,Ligue 1,1994,False,,1994
LOSC Lille,Walquir Mota,26.0,Brazil,attack,attack,,ASOA Valence,France,,out,summer,Ligue 1,1994,False,,1994
LOSC Lille,Per Frandsen,24.0,Denmark,Right Midfield,RM,,FC Copenhagen,Denmark,,out,summer,Ligue 1,1994,False,,1994
LOSC Lille,Edgar Borges,24.0,Uruguay,Attacking Midfield,AM,,Beauvais,France,,out,summer,Ligue 1,1994,False,,1994
LOSC Lille,Jean-Luc Buisine,32.0,France,Centre-Back,CB,,Retired,,,out,summer,Ligue 1,1994,False,,1994
LOSC Lille,Pascal Nouma,21.0,France,Centre-Forward,CF,,Paris SG,France,0.0,out,summer,Ligue 1,1994,True,end of loan,1994
Montpellier HSC,Michel Pavon,25.0,France,Central Midfield,CM,,Toulouse,France,,in,summer,Ligue 1,1994,False,,1994
Montpellier HSC,Philippe Flucklinger,31.0,France,Goalkeeper,GK,,FC Metz,France,,in,summer,Ligue 1,1994,False,,1994
Montpellier HSC,David Hamed,20.0,France,Right-Back,RB,,FC Istres,France,0.0,out,summer,Ligue 1,1994,False,,1994
Montpellier HSC,Aljosa Asanovic,28.0,Croatia,Central Midfield,CM,,Hajduk Split,Croatia,,out,summer,Ligue 1,1994,False,,1994
Montpellier HSC,Jean-Manuel Thétis,22.0,France,Centre-Back,CB,,Marseille,France,,out,summer,Ligue 1,1994,False,,1994
Montpellier HSC,Jérôme Sykora,23.0,France,Goalkeeper,GK,,FC Gueugnon,France,,out,summer,Ligue 1,1994,False,,1994
Montpellier HSC,Joël Fréchet,28.0,France,midfield,midfield,,ASOA Valence,France,,out,summer,Ligue 1,1994,False,,1994
Montpellier HSC,Jacek Ziober,28.0,Poland,Left Winger,LW,,CA Osasuna,Spain,,out,summer,Ligue 1,1994,False,,1994
Montpellier HSC,Jérôme Palatsi,24.0,France,Goalkeeper,GK,,Pau FC,France,,out,summer,Ligue 1,1994,False,,1994
Montpellier HSC,Stéphane Blondeau,26.0,France,Right-Back,RB,,AS Red Star 93,France,,out,summer,Ligue 1,1994,False,,1994
OGC Nice,Frédéric Tatarian,23.0,France,defence,defence,,Mulhouse S-A,France,,in,summer,Ligue 1,1994,False,,1994
OGC Nice,Thierry De Neef,27.0,French Guiana,midfield,midfield,,CS Sedan,France,,in,summer,Ligue 1,1994,False,,1994
OGC Nice,Ludovic Stefano,17.0,France,defence,defence,,Unknown,,,in,summer,Ligue 1,1994,False,,1994
OGC Nice,Yves Mangione,29.0,France,attack,attack,,US Valenciennes,France,,in,summer,Ligue 1,1994,False,,1994
OGC Nice,René Marsiglia,34.0,France,Defensive Midfield,DM,,Amiens SC,France,,out,summer,Ligue 1,1994,False,,1994
OGC Nice,Aboubacar Cissé,24.0,Cote d'Ivoire,attack,attack,,Chamois Niort,France,,out,summer,Ligue 1,1994,False,,1994
OGC Nice,Jérôme Calatraba,21.0,France,midfield,midfield,,Olympique Alès,France,,out,summer,Ligue 1,1994,False,,1994
OGC Nice,Tonio Farias,,France,attack,attack,,Unknown,,,out,summer,Ligue 1,1994,False,,1994
OGC Nice,Marko Elsner,34.0,Slovenia,Centre-Back,CB,,Retired,,,out,summer,Ligue 1,1994,False,,1994
OGC Nice,Bruno Génésio,27.0,France,midfield,midfield,,Olympique Lyon,France,0.0,out,summer,Ligue 1,1994,True,end of loan,1994
Olympique Lyon,Jean-Luc Sassus,31.0,France,Right-Back,RB,,Paris SG,France,,in,summer,Ligue 1,1994,False,,1994
Olympique Lyon,Stéphane Paille,29.0,France,Centre-Forward,CF,,G. Bordeaux,France,,in,summer,Ligue 1,1994,False,,1994
Olympique Lyon,Abédi Pelé,29.0,Ghana,Attacking Midfield,AM,,Torino,Italy,,out,summer,Ligue 1,1994,False,,1994
Olympique Lyon,Pierre Chavrondier,22.0,France,midfield,midfield,,FC Gueugnon,France,0.0,out,summer,Ligue 1,1994,True,free loan,1994
Olympique Lyon,Laurent Debrosse,24.0,France,midfield,midfield,,USL Dunkerque,France,,out,summer,Ligue 1,1994,False,,1994
Olympique Lyon,Alain Colacicco,21.0,France,defence,defence,,LB Châteauroux,France,,out,summer,Ligue 1,1994,False,,1994
Olympique Lyon,Alexandre Bès,27.0,France,defence,defence,,Cannes,France,,out,summer,Ligue 1,1994,False,,1994
Olympique Lyon,Stéphane Paille,29.0,France,Centre-Forward,CF,,Servette FC,Switzerland,,out,winter,Ligue 1,1994,False,,1994
Paris Saint-Germain,Oumar Dieng,21.0,France,Centre-Back,CB,,LOSC Lille,France,,in,summer,Ligue 1,1994,False,,1994
Paris Saint-Germain,Jean-Phillippe Séchet,27.0,France,Central Midfield,CM,,FC Metz,France,,in,summer,Ligue 1,1994,False,,1994
Paris Saint-Germain,Xavier Gravelaine,25.0,France,Centre-Forward,CF,,R. Strasbourg,France,0.0,out,summer,Ligue 1,1994,True,free loan,1994
Paris Saint-Germain,Christian Potel,20.0,France,Goalkeeper,GK,,Cannes,France,0.0,out,summer,Ligue 1,1994,False,,1994
Paris Saint-Germain,Laurent Fournier,29.0,France,Defensive Midfield,DM,,G. Bordeaux,France,,out,summer,Ligue 1,1994,False,,1994
Paris Saint-Germain,Jean-Luc Sassus,31.0,France,Right-Back,RB,,Olympique Lyon,France,,out,summer,Ligue 1,1994,False,,1994
Paris Saint-Germain,Christophe Olol,13.0,Guadeloupe,Goalkeeper,GK,,AS Poissy,France,0.0,out,summer,Ligue 1,1994,True,free loan,1994
Paris Saint-Germain,Pierre Reynaud,26.0,France,Defensive Midfield,DM,,Toulouse,France,,out,summer,Ligue 1,1994,False,,1994
Paris Saint-Germain,Francois Calderaro,30.0,France,Centre-Forward,CF,,Toulouse,France,,out,summer,Ligue 1,1994,False,,1994
Paris Saint-Germain,Jean-Claude Fernandes,21.0,France,Defensive Midfield,DM,,AS Nancy,France,,out,summer,Ligue 1,1994,False,,1994
Paris Saint-Germain,Joël Cloarec,28.0,France,attack,attack,,Guingamp,France,,out,summer,Ligue 1,1994,False,,1994
RC Lens,Marc-Vivien Foé,19.0,Cameroon,Central Midfield,CM,,Canon Yaoundé,Cameroon,0.0,in,summer,Ligue 1,1994,False,,1994
RC Lens,Wilson Oruma,17.0,Nigeria,Attacking Midfield,AM,,Bendel Ins.,Nigeria,0.0,in,summer,Ligue 1,1994,False,,1994
RC Lens,Mickaël Debève,23.0,France,Right Midfield,RM,,Toulouse,France,,in,summer,Ligue 1,1994,False,,1994
RC Lens,Joël Tiéhi,30.0,Cote d'Ivoire,Centre-Forward,CF,,AC Le Havre,France,,in,summer,Ligue 1,1994,False,,1994
RC Lens,Didier Dubois,27.0,France,Centre-Back,CB,,FC Martigues,France,,out,summer,Ligue 1,1994,False,,1994
RC Lens,Jean-François Péron,28.0,France,Left Midfield,LM,,SM Caen,France,,out,summer,Ligue 1,1994,False,,1994
RC Lens,Robbie Slater,29.0,Australia,Central Midfield,CM,,Blackburn,England,,out,summer,Ligue 1,1994,False,,1994
RC Lens,Anicet Saussé,25.0,France,defence,defence,,US Valenciennes,France,,out,summer,Ligue 1,1994,False,,1994
RC Lens,Valeriano de Oliveira,19.0,Brazil,attack,attack,,Rouen,France,,out,summer,Ligue 1,1994,False,,1994
RC Lens,Felix Aladesanmi Ademola,19.0,Nigeria,midfield,midfield,,RC Lüttich,Belgium,,out,summer,Ligue 1,1994,False,,1994
RC Lens,Christophe Delmotte,25.0,France,Left-Back,LB,,Cannes,France,0.0,out,summer,Ligue 1,1994,True,free loan,1994
RC Lens,François Omam-Biyik,28.0,Cameroon,Centre-Forward,CF,,América,Mexico,,out,summer,Ligue 1,1994,False,,1994
RC Lens,Ryszard Tarasiewicz,32.0,Poland,Central Midfield,CM,,Besançon RC,France,,out,summer,Ligue 1,1994,False,,1994
RC Strasbourg Alsace,Xavier Gravelaine,25.0,France,Centre-Forward,CF,,Paris SG,France,0.0,in,summer,Ligue 1,1994,True,free loan,1994
RC Strasbourg Alsace,Alexander Vencel,27.0,Slovakia,Goalkeeper,GK,,Slo. Bratislava,Slovakia,,in,summer,Ligue 1,1994,False,,1994
RC Strasbourg Alsace,Franck Sauzée,28.0,France,Central Midfield,CM,,Atalanta BC,Italy,,in,summer,Ligue 1,1994,False,,1994
RC Strasbourg Alsace,Aleksandr Mostovoy,25.0,Russia,Attacking Midfield,AM,,Benfica,Portugal,,in,summer,Ligue 1,1994,False,,1994
RC Strasbourg Alsace,Rémy Mukenge,19.0,France,defence,defence,,RB Differdange,Luxembourg,0.0,out,summer,Ligue 1,1994,False,,1994
RC Strasbourg Alsace,Joël Corminboeuf,30.0,Switzerland,Goalkeeper,GK,,Xamax,Switzerland,,out,summer,Ligue 1,1994,False,,1994
RC Strasbourg Alsace,Frank Farina,29.0,Australia,Centre-Forward,CF,,LOSC Lille,France,,out,summer,Ligue 1,1994,False,,1994
RC Strasbourg Alsace,Jacky Paillard,31.0,France,Defensive Midfield,DM,,Toulouse,France,,out,summer,Ligue 1,1994,False,,1994
RC Strasbourg Alsace,Sylvain Sansone,26.0,France,Goalkeeper,GK,,CS Sedan,France,,out,summer,Ligue 1,1994,False,,1994
RC Strasbourg Alsace,Michael Hughes,23.0,Northern Ireland,Attacking Midfield,AM,,West Ham,England,0.0,out,winter,Ligue 1,1994,False,,1994
SC Bastia,Pierre Laurent,23.0,France,Centre-Forward,CF,,ESA Brive,France,0.0,in,summer,Ligue 1,1994,False,,1994
SC Bastia,Stéphane Ziani,22.0,France,Attacking Midfield,AM,,FC Nantes,France,,in,summer,Ligue 1,1994,False,,1994
SC Bastia,Bernard Maraval,22.0,France,defence,defence,,FC Sochaux,France,,in,summer,Ligue 1,1994,False,,1994
SC Bastia,Anto Drobnjak,25.0,Montenegro,Centre-Forward,CF,,Red Star,Serbia,,in,summer,Ligue 1,1994,False,,1994
SC Bastia,Franck Vandecasteele,26.0,France,Centre-Forward,CF,,Stade Lavallois,France,,in,summer,Ligue 1,1994,False,,1994
SC Bastia,Frédéric Darras,27.0,France,Right-Back,RB,,FC Sochaux,France,,in,summer,Ligue 1,1994,False,,1994
SC Bastia,Jean-Christophe Debu,30.0,France,Left-Back,LB,,Toulouse,France,,in,summer,Ligue 1,1994,False,,1994
SC Bastia,Eric Dewilder,30.0,France,midfield,midfield,,FC Sochaux,France,,in,summer,Ligue 1,1994,False,,1994
SC Bastia,Philippe Lalanne,28.0,France,Attacking Midfield,AM,,ASOA Valence,France,,in,summer,Ligue 1,1994,False,,1994
SC Bastia,Flávio Camargo,24.0,Brazil,attack,attack,,Grêmio,Brazil,,in,summer,Ligue 1,1994,False,,1994
SC Bastia,Laurent Castro,24.0,France,attack,attack,,GFCO Ajaccio,France,,out,summer,Ligue 1,1994,False,,1994
SC Bastia,Éric Mura,31.0,France,Right-Back,RB,,ES Vitrolles,France,,out,summer,Ligue 1,1994,False,,1994
SC Bastia,Aziz El Ouali,23.0,Morocco,Attacking Midfield,AM,,LB Châteauroux,France,,out,summer,Ligue 1,1994,False,,1994
SC Bastia,Stéphane Michel,23.0,France,midfield,midfield,,AS Lyon-Duchère,France,,out,summer,Ligue 1,1994,False,,1994
SC Bastia,Hamid Bourabaa,26.0,France,attack,attack,,FC Istres,France,,out,summer,Ligue 1,1994,False,,1994
SC Bastia,Michel De Lucia,26.0,France,attack,attack,,Île-Rousse,France,,out,summer,Ligue 1,1994,False,,1994
SC Bastia,Olivier Anziani,24.0,France,midfield,midfield,,Retired,,,out,summer,Ligue 1,1994,False,,1994
SC Bastia,Michel Padovani,32.0,France,Defensive Midfield,DM,,Retired,,,out,summer,Ligue 1,1994,False,,1994
SM Caen,Kennet Andersson,26.0,Sweden,Centre-Forward,CF,,LOSC Lille,France,,in,summer,Ligue 1,1994,False,,1994
SM Caen,Milos Glonek,25.0,Slovakia,Centre-Back,CB,,Ancona,Italy,,in,summer,Ligue 1,1994,False,,1994
SM Caen,Jerry de Jong,29.0,Netherlands,Right-Back,RB,,PSV Eindhoven,Netherlands,,in,summer,Ligue 1,1994,False,,1994
SM Caen,Olivier Bochu,22.0,France,defence,defence,,Ol. Grenoble,France,,in,summer,Ligue 1,1994,False,,1994
SM Caen,Amara Simba,32.0,France,Centre-Forward,CF,,Monaco,France,,in,summer,Ligue 1,1994,False,,1994
SM Caen,Jean-François Péron,28.0,France,Left Midfield,LM,,Lens,France,,in,summer,Ligue 1,1994,False,,1994
SM Caen,Jean-Jacques Etamé,27.0,Cameroon,midfield,midfield,,LOSC Lille,France,,in,summer,Ligue 1,1994,False,,1994
SM Caen,Franck Suignard,20.0,France,midfield,midfield,,Quimper,France,,in,summer,Ligue 1,1994,False,,1994
SM Caen,Benoît Cauet,25.0,France,Central Midfield,CM,,FC Nantes,France,,out,summer,Ligue 1,1994,False,,1994
SM Caen,Faouzi Rouissi,23.0,Tunisia,Centre-Forward,CF,,Hilal,Saudi Arabia,,out,summer,Ligue 1,1994,False,,1994
SM Caen,Philippe Montanier,29.0,France,Goalkeeper,GK,,Toulouse,France,,out,summer,Ligue 1,1994,False,,1994
SM Caen,Ronan Salaün,25.0,France,Centre-Forward,CF,,Toulouse,France,,out,summer,Ligue 1,1994,False,,1994
SM Caen,Celio Silva,26.0,Brazil,Centre-Back,CB,,Corinthians,Brazil,,out,summer,Ligue 1,1994,False,,1994
SM Caen,Wally Dieng,20.0,France,defence,defence,,CS Sedan,France,,out,summer,Ligue 1,1994,False,,1994
SM Caen,Aleksandr Mostovoy,25.0,Russia,Attacking Midfield,AM,,Benfica,Portugal,0.0,out,summer,Ligue 1,1994,True,end of loan,1994
Stade Rennais FC,Marco Grassi,26.0,Switzerland,Centre-Forward,CF,,Servette FC,Switzerland,1000000.0,in,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Jean-Pierre Cyprien,25.0,France,Centre-Back,CB,,Saint-Étienne,France,150000.0,in,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Patrice Carteron,23.0,France,Centre-Back,CB,,Stade Lavallois,France,,in,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Samuel Michel,23.0,France,Centre-Forward,CF,,AS Red Star 93,France,,in,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Christophe Ohrel,26.0,Switzerland,Right Midfield,RM,,Servette FC,Switzerland,,in,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Régis Le Bris,18.0,France,defence,defence,,Unknown,,,in,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Brian Jensen,26.0,Denmark,Left-Back,LB,,Bröndby IF,Denmark,,in,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Jean-Christophe Thomas,29.0,France,Defensive Midfield,DM,,Marseille,France,,in,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Pascal Fugier,25.0,France,Right-Back,RB,,Marseille,France,,in,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Fritz Emeran,18.0,Rwanda,Right-Back,RB,,Monaco B,Monaco,,in,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Moké Kajima,18.0,Congo,Left-Back,LB,,Braga,Portugal,0.0,out,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Émerick Darbelet,20.0,France,Left Midfield,LM,,Le Mans UC 72,France,0.0,out,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Patrick Guillou,24.0,France,Left-Back,LB,,LB Châteauroux,France,,out,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Sylvain Ripoll,22.0,France,Defensive Midfield,DM,,Le Mans UC 72,France,,out,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Bruno Roux,30.0,France,Centre-Forward,CF,,LB Châteauroux,France,,out,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Magid Musisi,26.0,Uganda,Centre-Forward,CF,,Bursaspor,Turkey,,out,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Moïse Régina,24.0,France,Centre-Back,CB,,AS Angoulême 92,France,,out,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Jacky Colin,30.0,France,midfield,midfield,,Unknown,,,out,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Sébastien Chauvel,21.0,France,midfield,midfield,,Bourges,France,,out,summer,Ligue 1,1994,False,,1994
Stade Rennais FC,Jean-Pierre Cyprien,25.0,France,Centre-Back,CB,,Torino,Italy,0.0,out,winter,Ligue 1,1994,True,free loan,1994
AC Le Havre,Ludovic Pollet,25.0,France,Centre-Back,CB,,Cannes,France,,in,summer,Ligue 1,1995,False,,1995
AC Le Havre,Ardian Kozniku,27.0,Croatia,Centre-Forward,CF,,Cannes,France,,in,summer,Ligue 1,1995,False,,1995
AC Le Havre,Vanja Grubac,24.0,Montenegro,Centre-Forward,CF,,OFK Beograd,Serbia,,in,summer,Ligue 1,1995,False,,1995
AC Le Havre,Nicolas Huysman,27.0,France,Left Midfield,LM,,SM Caen,France,,in,summer,Ligue 1,1995,False,,1995
AC Le Havre,Lyambo Etshélé,26.0,DR Congo,Defensive Midfield,DM,,LOSC Lille,France,,in,summer,Ligue 1,1995,False,,1995
AC Le Havre,Didier Angibeaud,20.0,Cameroon,Centre-Forward,CF,,FC Istres,France,,out,summer,Ligue 1,1995,False,,1995
AC Le Havre,Géza Mészöly,28.0,Hungary,Centre-Back,CB,,LOSC Lille,France,,out,summer,Ligue 1,1995,False,,1995
AC Le Havre,Benoît Chagnaud,22.0,France,attack,attack,,Amiens SC,France,,out,summer,Ligue 1,1995,False,,1995
AC Le Havre,Jérôme Louchet,21.0,France,defence,defence,,Unknown,,,out,summer,Ligue 1,1995,False,,1995
AC Le Havre,Vanja Grubac,24.0,Montenegro,Centre-Forward,CF,,OFK Beograd,Serbia,,out,winter,Ligue 1,1995,False,,1995
AJ Auxerre,Laurent Blanc,29.0,France,Centre-Back,CB,,Saint-Étienne,France,,in,summer,Ligue 1,1995,False,,1995
AJ Auxerre,Awudu Issaka,16.0,Ghana,Attacking Midfield,AM,,Anderlecht U19,Belgium,,in,summer,Ligue 1,1995,False,,1995
AJ Auxerre,Stéphane Guivarc'h,24.0,France,Centre-Forward,CF,,Guingamp,France,,in,summer,Ligue 1,1995,False,,1995
AJ Auxerre,Abdelhafid Tasfaout,26.0,Algeria,Attacking Midfield,AM,,MC Oran,Algeria,,in,summer,Ligue 1,1995,False,,1995
AJ Auxerre,Frank Verlaat,27.0,Netherlands,Centre-Back,CB,,VfB Stuttgart,Germany,2000000.0,out,summer,Ligue 1,1995,False,,1995
AJ Auxerre,Bruno Martini,33.0,France,Goalkeeper,GK,,Montpellier,France,,out,summer,Ligue 1,1995,False,,1995
AJ Auxerre,Pascal Vahirua,29.0,France,Left Winger,LW,,SM Caen,France,,out,summer,Ligue 1,1995,False,,1995
AJ Auxerre,Gérald Baticle,25.0,France,Centre-Forward,CF,,R. Strasbourg,France,,out,summer,Ligue 1,1995,False,,1995
