club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,Year
Sporting CP,Andrzej Juskowiak,21.0,Poland,Centre-Forward,CF,,Lech Poznan,Poland,,in,summer,Primeira Liga,1992,False,,1992
Sporting CP,Nuno Capucho,20.0,Portugal,Right Winger,RW,,Gil Vicente,Portugal,,in,summer,Primeira Liga,1992,False,,1992
Sporting CP,Bilro,21.0,Portugal,Right-Back,RB,,Olhanense,Portugal,,in,summer,Primeira Liga,1992,False,,1992
Sporting CP,Pedro Barny,25.0,Portugal,Centre-Back,CB,,Boavista,Portugal,,in,summer,Primeira Liga,1992,False,,1992
Sporting CP,Luís Manuel,21.0,Portugal,Defensive Midfield,DM,,Ovarense,Portugal,,in,summer,Primeira Liga,1992,False,,1992
Sporting CP,Stan Valckx,28.0,Netherlands,Centre-Back,CB,,PSV Eindhoven,Netherlands,,in,summer,Primeira Liga,1992,False,,1992
Sporting CP,Carlos Jorge,25.0,Portugal,Centre-Back,CB,,Marítimo,Portugal,,in,summer,Primeira Liga,1992,False,,1992
Sporting CP,Pedro Franco,18.0,Portugal,Centre-Back,CB,,Odivelas,Portugal,0.0,out,summer,Primeira Liga,1992,True,free loan,1992
Sporting CP,Litos,25.0,Portugal,Attacking Midfield,AM,,Boavista,Portugal,,out,summer,Primeira Liga,1992,False,,1992
Sporting CP,João Oliveira Pinto,20.0,Portugal,Right Winger,RW,,Vit. Guimarães,Portugal,,out,summer,Primeira Liga,1992,False,,1992
Sporting CP,Careca,23.0,Brazil,Attacking Midfield,AM,,Famalicão,Portugal,0.0,out,summer,Primeira Liga,1992,True,free loan,1992
Sporting CP,Pedro Venâncio,28.0,Portugal,Centre-Back,CB,,Boavista,Portugal,,out,summer,Primeira Liga,1992,False,,1992
Sporting CP,José Lima,25.0,Portugal,Left Winger,LW,,Vit. Guimarães,Portugal,,out,summer,Primeira Liga,1992,False,,1992
Sporting CP,Douglas,29.0,Brazil,Central Midfield,CM,,Cruzeiro,Brazil,,out,summer,Primeira Liga,1992,False,,1992
Sporting CP,Paulo Santos,26.0,Portugal,Goalkeeper,GK,,Sanjoanense,Portugal,,out,summer,Primeira Liga,1992,False,,1992
Sporting CP,João Luís,30.0,Brazil,Right-Back,RB,,Palmeiras,Brazil,,out,summer,Primeira Liga,1992,False,,1992
Sporting CP,Jorginho,30.0,Brazil,Centre-Back,CB,,Famalicão,Portugal,,out,summer,Primeira Liga,1992,False,,1992
Sporting CP,Tozé,23.0,Portugal,Centre-Forward,CF,,Boavista,Portugal,,out,summer,Primeira Liga,1992,False,,1992
Sporting CP,Sergiy Shcherbakov,21.0,Ukraine,Attacking Midfield,AM,,Shakhtar D.,Ukraine,,in,winter,Primeira Liga,1992,False,,1992
Sporting CP,Tomislav Ivkovic,32.0,Croatia,Goalkeeper,GK,,Estoril Praia,Portugal,,out,winter,Primeira Liga,1992,False,,1992
Sporting CP,Careca,24.0,Brazil,Attacking Midfield,AM,,Cruzeiro,Brazil,,out,winter,Primeira Liga,1992,False,,1992
Sporting CP,Luizinho,34.0,Brazil,Centre-Back,CB,,Cruzeiro,Brazil,,out,winter,Primeira Liga,1992,False,,1992
Sporting CP,Boncho Genchev,28.0,Bulgaria,Attacking Midfield,AM,,Ipswich,England,,out,winter,Primeira Liga,1992,False,,1992
Vitória Guimarães SC,Dimas,23.0,Portugal,Left-Back,LB,,CF Estrela,Portugal,,in,summer,Primeira Liga,1992,False,,1992
Vitória Guimarães SC,Quim Berto,20.0,Portugal,Right-Back,RB,,Castelo Branco,Portugal,,in,summer,Primeira Liga,1992,False,,1992
Vitória Guimarães SC,Paulo Pereira,26.0,Brazil,Right-Back,RB,,FC Porto,Portugal,,in,summer,Primeira Liga,1992,False,,1992
Vitória Guimarães SC,João Oliveira Pinto,20.0,Portugal,Right Winger,RW,,Sporting CP,Portugal,,in,summer,Primeira Liga,1992,False,,1992
Vitória Guimarães SC,Dane Kuprešanin,25.0,Bosnia-Herzegovina,Attacking Midfield,AM,,Famalicão,Portugal,,in,summer,Primeira Liga,1992,False,,1992
Vitória Guimarães SC,José Lima,25.0,Portugal,Left Winger,LW,,Sporting CP,Portugal,,in,summer,Primeira Liga,1992,False,,1992
Vitória Guimarães SC,António Fonseca,27.0,Portugal,Left-Back,LB,,CF Estrela,Portugal,,out,summer,Primeira Liga,1992,False,,1992
Vitória Guimarães SC,José Soeiro,26.0,Portugal,defence,defence,,Marítimo,Portugal,,out,summer,Primeira Liga,1992,False,,1992
Vitória Guimarães SC,António Caetano,25.0,Portugal,Left-Back,LB,,Boavista,Portugal,,out,summer,Primeira Liga,1992,False,,1992
Vitória Guimarães SC,Melo,29.0,Portugal,midfield,midfield,,Paços Ferreira,Portugal,,out,summer,Primeira Liga,1992,False,,1992
Vitória Guimarães SC,Jaime Alves,27.0,Portugal,Right-Back,RB,,Boavista,Portugal,,out,summer,Primeira Liga,1992,False,,1992
Vitória Guimarães SC,Carlos,25.0,Portugal,Goalkeeper,GK,,CF Estrela,Portugal,,out,summer,Primeira Liga,1992,False,,1992
Belenenses SAD,Vítor Manuel,22.0,Portugal,Attacking Midfield,AM,,Desportivo Aves,Portugal,0.0,in,summer,Primeira Liga,1993,False,,1993
Belenenses SAD,Dacroce,25.0,Brazil,midfield,midfield,,Beira-Mar,Portugal,0.0,in,summer,Primeira Liga,1993,False,,1993
Belenenses SAD,Serge Honi,19.0,Cameroon,Centre-Forward,CF,,Canon Yaoundé,Cameroon,0.0,in,summer,Primeira Liga,1993,False,,1993
Belenenses SAD,Tito,21.0,Portugal,Left-Back,LB,,Moreirense,Portugal,,in,summer,Primeira Liga,1993,False,,1993
Belenenses SAD,Clêisson,21.0,Brazil,Attacking Midfield,AM,,Cruzeiro,Brazil,0.0,in,summer,Primeira Liga,1993,True,free loan,1993
Belenenses SAD,David Embé,19.0,Cameroon,Centre-Forward,CF,,RC Bafoussam,Cameroon,,in,summer,Primeira Liga,1993,False,,1993
Belenenses SAD,Darci,24.0,Brazil,Left Winger,LW,,Volta Redonda,Brazil,,in,summer,Primeira Liga,1993,False,,1993
Belenenses SAD,Toninho Cruz,24.0,Portugal,Defensive Midfield,DM,,Felgueiras,Portugal,,in,summer,Primeira Liga,1993,False,,1993
Belenenses SAD,Zé Rui,28.0,Cape Verde,Centre-Back,CB,,Leiria,Portugal,,in,summer,Primeira Liga,1993,False,,1993
Belenenses SAD,Rui Gregório,24.0,Portugal,Centre-Back,CB,,Vitória Setúbal,Portugal,,out,summer,Primeira Liga,1993,False,,1993
Belenenses SAD,Paulo Sérgio,25.0,Portugal,Centre-Forward,CF,,Paços Ferreira,Portugal,,out,summer,Primeira Liga,1993,False,,1993
Belenenses SAD,Adamo Ramos Martins,22.0,Portugal,Goalkeeper,GK,,Nacional,Portugal,,out,summer,Primeira Liga,1993,False,,1993
Belenenses SAD,Miroslav Curcic,31.0,Croatia,attack,attack,,Estoril Praia,Portugal,,out,summer,Primeira Liga,1993,False,,1993
Belenenses SAD,Luís Ferreira,20.0,Portugal,Goalkeeper,GK,,Unknown,,,out,summer,Primeira Liga,1993,False,,1993
Belenenses SAD,Aleksandr Eshchenko,23.0,Russia,defence,defence,,Rotor Volgograd,Russia,,in,winter,Primeira Liga,1993,False,,1993
Belenenses SAD,Dacroce,25.0,Brazil,midfield,midfield,,Paços Ferreira,Portugal,0.0,out,winter,Primeira Liga,1993,False,,1993
Belenenses SAD,Djamel Menad,33.0,Algeria,Centre-Forward,CF,,JS Kabylie,Algeria,,out,winter,Primeira Liga,1993,False,,1993
Belenenses SAD,Darci,25.0,Brazil,Left Winger,LW,,Volta Redonda,Brazil,,out,winter,Primeira Liga,1993,False,,1993
Boavista FC,Pedro Barny,26.0,Portugal,Centre-Back,CB,,Sporting CP,Portugal,,in,summer,Primeira Liga,1993,False,,1993
Boavista FC,Valente,28.0,Portugal,Goalkeeper,GK,,FC Porto,Portugal,,in,summer,Primeira Liga,1993,False,,1993
Boavista FC,Luciano,24.0,Brazil,Centre-Forward,CF,,Remo,Brazil,,in,summer,Primeira Liga,1993,False,,1993
Boavista FC,Tó Luis,25.0,Portugal,Goalkeeper,GK,,Coimbra,Portugal,,in,summer,Primeira Liga,1993,False,,1993
Boavista FC,Castro,24.0,Portugal,Goalkeeper,GK,,Paredes,Portugal,,in,summer,Primeira Liga,1993,False,,1993
Boavista FC,Costinha,19.0,Portugal,Goalkeeper,GK,,Sporting CP,Portugal,,out,summer,Primeira Liga,1993,False,,1993
Boavista FC,Samuel,26.0,Portugal,Centre-Back,CB,,Vit. Guimarães,Portugal,,out,summer,Primeira Liga,1993,False,,1993
Boavista FC,Zoran Lemajic,32.0,Montenegro,Goalkeeper,GK,,Sporting CP,Portugal,,out,summer,Primeira Liga,1993,False,,1993
Boavista FC,Tozé,24.0,Portugal,Centre-Forward,CF,,Salgueiros,Portugal,,out,summer,Primeira Liga,1993,False,,1993
Boavista FC,Marlon Brandão,30.0,Brazil,attack,attack,,Real Valladolid,Spain,,out,winter,Primeira Liga,1993,False,,1993
CF Estrela Amadora SAD,Fernando Mendes,26.0,Portugal,Left-Back,LB,,Benfica,Portugal,,in,summer,Primeira Liga,1993,False,,1993
CF Estrela Amadora SAD,Christian,18.0,Brazil,Centre-Forward,CF,,Marítimo,Portugal,,in,summer,Primeira Liga,1993,False,,1993
CF Estrela Amadora SAD,Tico-Tico,19.0,Mozambique,Centre-Forward,CF,,Maputo,Mozambique,,in,summer,Primeira Liga,1993,False,,1993
CF Estrela Amadora SAD,José Carlos,26.0,Portugal,Right-Back,RB,,Benfica,Portugal,,in,summer,Primeira Liga,1993,False,,1993
CF Estrela Amadora SAD,Paulinho,27.0,Portugal,Centre-Back,CB,,Estoril Praia,Portugal,,in,summer,Primeira Liga,1993,False,,1993
CF Estrela Amadora SAD,Abel Xavier,20.0,Portugal,Right-Back,RB,,Benfica,Portugal,,out,summer,Primeira Liga,1993,False,,1993
CF Estrela Amadora SAD,Jordão,21.0,Portugal,Defensive Midfield,DM,,Campomaiorense,Portugal,,out,summer,Primeira Liga,1993,False,,1993
CF Estrela Amadora SAD,Rui Neves,23.0,Portugal,Right-Back,RB,,Gil Vicente,Portugal,,out,summer,Primeira Liga,1993,False,,1993
CF Estrela Amadora SAD,João Luís,31.0,Portugal,attack,attack,,Académico Viseu,Portugal,,out,summer,Primeira Liga,1993,False,,1993
CF Estrela Amadora SAD,Baroti,23.0,Cape Verde,Attacking Midfield,AM,,Coimbra,Portugal,,out,summer,Primeira Liga,1993,False,,1993
CF Estrela Amadora SAD,Cavaco,21.0,Portugal,Right-Back,RB,,Casa Pia,Portugal,,out,winter,Primeira Liga,1993,False,,1993
CF União Madeira,Predrag Jokanovic,24.0,Serbia,Centre-Back,CB,,OFK Kikinda,Serbia,,in,summer,Primeira Liga,1993,False,,1993
CF União Madeira,António Caldas,34.0,Portugal,Goalkeeper,GK,,Leixões,Portugal,,in,summer,Primeira Liga,1993,False,,1993
CF União Madeira,Germano,27.0,Portugal,Centre-Back,CB,,Vit. Guimarães,Portugal,,in,summer,Primeira Liga,1993,False,,1993
CS Marítimo,Paulo Duarte,24.0,Portugal,Centre-Back,CB,,Salgueiros,Portugal,,in,summer,Primeira Liga,1993,False,,1993
CS Marítimo,Alex Bunbury,26.0,Canada,Centre-Forward,CF,,West Ham,England,,in,summer,Primeira Liga,1993,False,,1993
CS Marítimo,Paulo Madeira,22.0,Portugal,Centre-Back,CB,,Benfica,Portugal,0.0,in,summer,Primeira Liga,1993,True,free loan,1993
CS Marítimo,Wilson Gottardo,30.0,Brazil,Centre-Back,CB,,Flamengo,Brazil,,in,summer,Primeira Liga,1993,False,,1993
CS Marítimo,Christian,18.0,Brazil,Centre-Forward,CF,,CF Estrela,Portugal,,out,summer,Primeira Liga,1993,False,,1993
CS Marítimo,Bruno,19.0,Portugal,Central Midfield,CM,,Camacha,Portugal,0.0,out,summer,Primeira Liga,1993,True,free loan,1993
CS Marítimo,Paulo Alves,23.0,Portugal,Centre-Forward,CF,,Braga,Portugal,,out,summer,Primeira Liga,1993,False,,1993
CS Marítimo,Paulo Alves,23.0,Portugal,Centre-Forward,CF,,Braga,Portugal,,in,winter,Primeira Liga,1993,False,,1993
FC Famalicão,Tiago,17.0,Portugal,Defensive Midfield,DM,,Trofense,Portugal,,in,summer,Primeira Liga,1993,False,,1993
FC Famalicão,Goran Milanko,24.0,Croatia,Central Midfield,CM,,Cádiz CF,Spain,,in,summer,Primeira Liga,1993,False,,1993
FC Famalicão,Silvino Morais,27.0,Portugal,Goalkeeper,GK,,Espinho,Portugal,,in,summer,Primeira Liga,1993,False,,1993
FC Famalicão,Morgado,23.0,Mozambique,Left-Back,LB,,FC Porto,Portugal,,in,summer,Primeira Liga,1993,False,,1993
FC Famalicão,Amarildo,28.0,Brazil,attack,attack,,CD Logroñés,Spain,,in,summer,Primeira Liga,1993,False,,1993
FC Famalicão,Nando,30.0,Portugal,defence,defence,,Gil Vicente,Portugal,,in,summer,Primeira Liga,1993,False,,1993
FC Famalicão,Tó Ferreira,21.0,Portugal,Goalkeeper,GK,,Amora FC,Portugal,,out,summer,Primeira Liga,1993,False,,1993
FC Famalicão,Artur Jorge,22.0,Portugal,Centre-Forward,CF,,Vit. Guimarães,Portugal,,out,summer,Primeira Liga,1993,False,,1993
FC Famalicão,Zé Nando,24.0,Portugal,Left-Back,LB,,Penafiel,Portugal,,out,summer,Primeira Liga,1993,False,,1993
FC Famalicão,Thierry Pauk,27.0,France,defence,defence,,LB Châteauroux,France,,out,summer,Primeira Liga,1993,False,,1993
FC Paços de Ferreira,Paulo Sérgio,25.0,Portugal,Centre-Forward,CF,,Belenenses SAD,Portugal,,in,summer,Primeira Liga,1993,False,,1993
FC Paços de Ferreira,Kiki,31.0,Portugal,Attacking Midfield,AM,,Braga,Portugal,,in,summer,Primeira Liga,1993,False,,1993
FC Paços de Ferreira,Álvaro Gregório,20.0,Portugal,Left-Back,LB,,Salgueiros,Portugal,,in,summer,Primeira Liga,1993,False,,1993
FC Paços de Ferreira,Vlado Bozinoski,29.0,Australia,Central Midfield,CM,,Ipswich,England,,in,summer,Primeira Liga,1993,False,,1993
FC Paços de Ferreira,Helcinho,23.0,Brazil,Attacking Midfield,AM,,Beira-Mar,Portugal,,in,summer,Primeira Liga,1993,False,,1993
FC Paços de Ferreira,Riva,22.0,Brazil,Left Winger,LW,,Valeriodoce-MG,Brazil,,in,summer,Primeira Liga,1993,False,,1993
FC Paços de Ferreira,Miguel Bruno,21.0,Portugal,Centre-Forward,CF,,Beira-Mar,Portugal,0.0,out,summer,Primeira Liga,1993,False,,1993
FC Paços de Ferreira,Tulipa,20.0,Portugal,Attacking Midfield,AM,,Salgueiros,Portugal,,out,summer,Primeira Liga,1993,False,,1993
FC Paços de Ferreira,Jaime Pacheco,35.0,Portugal,Central Midfield,CM,,Braga,Portugal,,out,summer,Primeira Liga,1993,False,,1993
FC Paços de Ferreira,Luís Sobrinho,32.0,Portugal,Centre-Back,CB,,Felgueiras,Portugal,,out,summer,Primeira Liga,1993,False,,1993
FC Paços de Ferreira,Barriga,29.0,Portugal,Left-Back,LB,,Leixões,Portugal,,out,summer,Primeira Liga,1993,False,,1993
FC Paços de Ferreira,Antonio Miranda,27.0,Portugal,Attacking Midfield,AM,,Espinho,Portugal,,out,summer,Primeira Liga,1993,False,,1993
FC Paços de Ferreira,Valtinho,26.0,Brazil,Defensive Midfield,DM,,Unknown,,,out,summer,Primeira Liga,1993,False,,1993
FC Paços de Ferreira,Dacroce,25.0,Brazil,midfield,midfield,,Belenenses SAD,Portugal,0.0,in,winter,Primeira Liga,1993,False,,1993
FC Porto,Cândido Rego,22.0,Portugal,Goalkeeper,GK,,Lousanense,Portugal,,in,summer,Primeira Liga,1993,False,,1993
FC Porto,António Folha,22.0,Portugal,Left Winger,LW,,Braga,Portugal,,in,summer,Primeira Liga,1993,False,,1993
FC Porto,Secretário,23.0,Portugal,Right-Back,RB,,Braga,Portugal,,in,summer,Primeira Liga,1993,False,,1993
FC Porto,Vítor Nóvoa,30.0,Portugal,Goalkeeper,GK,,Chaves,Portugal,,in,summer,Primeira Liga,1993,False,,1993
FC Porto,Paulo Pereira,27.0,Brazil,Right-Back,RB,,Vit. Guimarães,Portugal,,in,summer,Primeira Liga,1993,False,,1993
FC Porto,Vinha,26.0,Cape Verde,Centre-Forward,CF,,Salgueiros,Portugal,,in,summer,Primeira Liga,1993,False,,1993
FC Porto,Bino,20.0,Portugal,Defensive Midfield,DM,,Salgueiros,Portugal,,out,summer,Primeira Liga,1993,False,,1993
FC Porto,Neves,22.0,Portugal,Right-Back,RB,,Braga,Portugal,,out,summer,Primeira Liga,1993,False,,1993
FC Porto,Jorge Silva,21.0,Portugal,Goalkeeper,GK,,Rio Ave FC,Portugal,0.0,out,summer,Primeira Liga,1993,True,free loan,1993
FC Porto,Valente,28.0,Portugal,Goalkeeper,GK,,Boavista,Portugal,,out,summer,Primeira Liga,1993,False,,1993
FC Porto,Antônio Carlos,29.0,Brazil,Central Midfield,CM,,América,Mexico,,out,summer,Primeira Liga,1993,False,,1993
FC Porto,Lubomir Vlk,28.0,Czech Republic,Left-Back,LB,,TJ Vitkovice,Czech Republic,,out,summer,Primeira Liga,1993,False,,1993
FC Porto,Paulinho McLaren,23.0,Brazil,attack,attack,,Internacional,Brazil,,out,summer,Primeira Liga,1993,False,,1993
FC Porto,Morgado,23.0,Mozambique,Left-Back,LB,,Famalicão,Portugal,,out,summer,Primeira Liga,1993,False,,1993
FC Porto,Ljubinko Drulovic,25.0,Serbia,Left Winger,LW,,Gil Vicente,Portugal,,in,winter,Primeira Liga,1993,False,,1993
FC Porto,Tozé,28.0,Portugal,attack,attack,,Gil Vicente,Portugal,,out,winter,Primeira Liga,1993,False,,1993
FC Porto,Toni,21.0,Portugal,Centre-Forward,CF,,Braga,Portugal,,out,winter,Primeira Liga,1993,False,,1993
FC Porto,Petar Mihtarski,27.0,Bulgaria,Centre-Forward,CF,,FC Pirin,Bulgaria,,out,winter,Primeira Liga,1993,False,,1993
GD Estoril Praia,Litos,19.0,Portugal,Centre-Back,CB,,Campomaiorense,Portugal,0.0,in,summer,Primeira Liga,1993,False,,1993
GD Estoril Praia,João Oliveira Pinto,21.0,Portugal,Right Winger,RW,,Vit. Guimarães,Portugal,,in,summer,Primeira Liga,1993,False,,1993
GD Estoril Praia,Miroslav Curcic,31.0,Croatia,attack,attack,,Belenenses SAD,Portugal,,in,summer,Primeira Liga,1993,False,,1993
GD Estoril Praia,Idrissa Thiam,22.0,Senegal,attack,attack,,Annecy FC,France,,in,summer,Primeira Liga,1993,False,,1993
GD Estoril Praia,Aziz Bouderbala,32.0,Morocco,Attacking Midfield,AM,,FC St. Gallen,Switzerland,,out,summer,Primeira Liga,1993,False,,1993
GD Estoril Praia,Paulinho,27.0,Portugal,Centre-Back,CB,,CF Estrela,Portugal,,out,summer,Primeira Liga,1993,False,,1993
GD Estoril Praia,Stoycho Mladenov,36.0,Bulgaria,Left Winger,LW,,Olhanense,Portugal,,out,summer,Primeira Liga,1993,False,,1993
GD Estoril Praia,Fernando Barboza,29.0,Uruguay,attack,attack,,Deportivo Quito,Ecuador,,in,winter,Primeira Liga,1993,False,,1993
GD Estoril Praia,Tomislav Ivkovic,33.0,Croatia,Goalkeeper,GK,,Vitória Setúbal,Portugal,,out,winter,Primeira Liga,1993,False,,1993
Gil Vicente FC,Pedro Roma,22.0,Portugal,Goalkeeper,GK,,Benfica,Portugal,0.0,in,summer,Primeira Liga,1993,True,free loan,1993
Gil Vicente FC,Rui Neves,23.0,Portugal,Right-Back,RB,,CF Estrela,Portugal,,in,summer,Primeira Liga,1993,False,,1993
Gil Vicente FC,António Sousa,36.0,Portugal,Left Midfield,LM,,Beira-Mar,Portugal,,in,summer,Primeira Liga,1993,False,,1993
Gil Vicente FC,Jorge Vital,31.0,Portugal,Goalkeeper,GK,,Tirsense,Portugal,,in,summer,Primeira Liga,1993,False,,1993
Gil Vicente FC,Dito,31.0,Portugal,Centre-Back,CB,,Espinho,Portugal,,in,summer,Primeira Liga,1993,False,,1993
Gil Vicente FC,Hugo Costa,19.0,Portugal,Centre-Back,CB,,Beira-Mar,Portugal,,out,summer,Primeira Liga,1993,False,,1993
Gil Vicente FC,Marcelo,23.0,Brazil,Centre-Forward,CF,,Tirsense,Portugal,,out,summer,Primeira Liga,1993,False,,1993
Gil Vicente FC,Nando,30.0,Portugal,defence,defence,,Famalicão,Portugal,,out,summer,Primeira Liga,1993,False,,1993
Gil Vicente FC,Peter Hinds,31.0,Barbados,attack,attack,,Unknown,,,out,summer,Primeira Liga,1993,False,,1993
Gil Vicente FC,Fernando Brassard,21.0,Portugal,Goalkeeper,GK,,Vit. Guimarães,Portugal,,out,summer,Primeira Liga,1993,False,,1993
Gil Vicente FC,Menayane Tueba,30.0,DR Congo,Defensive Midfield,DM,,Retired,,,out,summer,Primeira Liga,1993,False,,1993
Gil Vicente FC,Tozé,28.0,Portugal,attack,attack,,FC Porto,Portugal,,in,winter,Primeira Liga,1993,False,,1993
Gil Vicente FC,Ljubinko Drulovic,25.0,Serbia,Left Winger,LW,,FC Porto,Portugal,,out,winter,Primeira Liga,1993,False,,1993
SC Beira-Mar,Miguel Bruno,21.0,Portugal,Centre-Forward,CF,,Paços Ferreira,Portugal,0.0,in,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Hugo Costa,19.0,Portugal,Centre-Back,CB,,Gil Vicente,Portugal,,in,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Dragan Punisic,27.0,Serbia,Attacking Midfield,AM,,CD Castellón,Spain,,in,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Carlos Costa,26.0,Portugal,Defensive Midfield,DM,,Feirense,Portugal,,in,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Nuno Sampaio,18.0,Portugal,Goalkeeper,GK,,Benfica U19,Portugal,,in,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Dacroce,25.0,Brazil,midfield,midfield,,Belenenses SAD,Portugal,0.0,out,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,António Sousa,36.0,Portugal,Left Midfield,LM,,Gil Vicente,Portugal,,out,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Petar Petrov,32.0,Bulgaria,Left-Back,LB,,PFC Beroe,Bulgaria,,out,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Helcinho,23.0,Brazil,Attacking Midfield,AM,,Paços Ferreira,Portugal,,out,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Paulino Silva,35.0,Portugal,Goalkeeper,GK,,Maia,Portugal,,out,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Marko Nenezic,29.0,Montenegro,midfield,midfield,,ESA Brive,France,,out,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Marquinhos,29.0,Brazil,midfield,midfield,,Unknown,,,out,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Torres,20.0,Portugal,Goalkeeper,GK,,Unknown,,,out,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Vitor Duarte,33.0,Mozambique,Centre-Back,CB,,Coimbra,Portugal,,out,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Redondo,31.0,Portugal,Centre-Back,CB,,Tirsense,Portugal,,out,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Mito,27.0,Portugal,Central Midfield,CM,,Coimbra,Portugal,,out,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Tó Manel,31.0,Portugal,attack,attack,,Unknown,,,out,summer,Primeira Liga,1993,False,,1993
SC Beira-Mar,Serrinha,28.0,Portugal,midfield,midfield,,Chaves,Portugal,,out,summer,Primeira Liga,1993,False,,1993
SC Braga,Neves,22.0,Portugal,Right-Back,RB,,FC Porto,Portugal,,in,summer,Primeira Liga,1993,False,,1993
SC Braga,Jaime Pacheco,35.0,Portugal,Central Midfield,CM,,Paços Ferreira,Portugal,,in,summer,Primeira Liga,1993,False,,1993
SC Braga,Gil,20.0,Portugal,Left Winger,LW,,Tours FC,France,,in,summer,Primeira Liga,1993,False,,1993
SC Braga,Mladen Karoglan,29.0,Croatia,Centre-Forward,CF,,Chaves,Portugal,,in,summer,Primeira Liga,1993,False,,1993
SC Braga,Gil Gomes,20.0,Portugal,attack,attack,,Tours FC,France,,in,summer,Primeira Liga,1993,False,,1993
SC Braga,Paulo Alves,23.0,Portugal,Centre-Forward,CF,,Marítimo,Portugal,,in,summer,Primeira Liga,1993,False,,1993
SC Braga,Armando,22.0,Angola,Centre-Forward,CF,,União Coimbra,Portugal,0.0,out,summer,Primeira Liga,1993,True,free loan,1993
SC Braga,António Folha,22.0,Portugal,Left Winger,LW,,FC Porto,Portugal,,out,summer,Primeira Liga,1993,False,,1993
SC Braga,Secretário,23.0,Portugal,Right-Back,RB,,FC Porto,Portugal,,out,summer,Primeira Liga,1993,False,,1993
SC Braga,Kiki,31.0,Portugal,Attacking Midfield,AM,,Paços Ferreira,Portugal,,out,summer,Primeira Liga,1993,False,,1993
SC Braga,Chiquinho Carlos,30.0,Brazil,Attacking Midfield,AM,,Vitória Setúbal,Portugal,,out,summer,Primeira Liga,1993,False,,1993
SC Braga,Toni,26.0,Cape Verde,Centre-Forward,CF,,Rio Ave FC,Portugal,,out,summer,Primeira Liga,1993,False,,1993
