club,name,age,nationality,position,short_pos,market_value,dealing_club,dealing_country,fee,movement,window,league,season,is_loan,loan_status,Year
Bayern Munich,Ivica Olic,29.0,Croatia,Centre-Forward,CF,12000000.0,Hamburger SV,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
Bayern Munich,Alexander Baumjohann,22.0,Germany,Attacking Midfield,AM,2500000.0,Bor. M'gladbach,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
Bayern Munich,Lukas Podolski,24.0,Germany,Second Striker,SS,12000000.0,1. FC Köln,Germany,10000000.0,out,summer,1 Bundesliga,2009,False,,2009
Bayern Munich,Lúcio,31.0,Brazil,Centre-Back,CB,18000000.0,Inter,Italy,7000000.0,out,summer,1 Bundesliga,2009,False,,2009
Bayern Munich,Mats Hummels,20.0,Germany,Centre-Back,CB,4000000.0,Bor. Dortmund,Germany,4200000.0,out,summer,1 Bundesliga,2009,False,,2009
Bayern Munich,Tim Borowski,29.0,Germany,Central Midfield,CM,5000000.0,Werder Bremen,Germany,750000.0,out,summer,1 Bundesliga,2009,False,,2009
Bayern Munich,José Sosa,24.0,Argentina,Central Midfield,CM,5000000.0,Estudiantes,Argentina,0.0,out,summer,1 Bundesliga,2009,True,free loan,2009
Bayern Munich,Massimo Oddo,33.0,Italy,Right-Back,RB,3500000.0,AC Milan,Italy,0.0,out,summer,1 Bundesliga,2009,True,end of loan,2009
Bayern Munich,Zé Roberto,34.0,Brazil,Left Midfield,LM,5000000.0,Nacional,Uruguay,0.0,out,summer,1 Bundesliga,2009,True,end of loan,2009
Bayern Munich,Alexander Baumjohann,22.0,Germany,Attacking Midfield,AM,2000000.0,FC Schalke 04,Germany,1000000.0,out,winter,1 Bundesliga,2009,False,,2009
Bayern Munich,Luca Toni,32.0,Italy,Centre-Forward,CF,13000000.0,AS Roma,Italy,0.0,out,winter,1 Bundesliga,2009,True,free loan,2009
Bayern Munich,Breno,20.0,Brazil,Centre-Back,CB,3500000.0,1.FC Nuremberg,Germany,0.0,out,winter,1 Bundesliga,2009,True,free loan,2009
Bayern Munich,Andreas Ottl,24.0,Germany,Defensive Midfield,DM,2000000.0,1.FC Nuremberg,Germany,0.0,out,winter,1 Bundesliga,2009,True,free loan,2009
Bayern Munich,Edson Braafheid,26.0,Netherlands,Left-Back,LB,3000000.0,Celtic,Scotland,0.0,out,winter,1 Bundesliga,2009,True,free loan,2009
Bayern Munich,José Sosa,24.0,Argentina,Central Midfield,CM,5000000.0,Estudiantes,Argentina,0.0,out,winter,1 Bundesliga,2009,True,free loan,2009
Borussia Dortmund,Lucas Barrios,24.0,Paraguay,Centre-Forward,CF,2400000.0,Colo Colo,Chile,4200000.0,in,summer,1 Bundesliga,2009,False,,2009
Borussia Dortmund,Mats Hummels,20.0,Germany,Centre-Back,CB,4000000.0,FC Bayern,Germany,4200000.0,in,summer,1 Bundesliga,2009,False,,2009
Borussia Dortmund,Sven Bender,20.0,Germany,Centre-Back,CB,1200000.0,1860 Munich,Germany,1500000.0,in,summer,1 Bundesliga,2009,False,,2009
Borussia Dortmund,Dimitar Rangelov,26.0,Bulgaria,Centre-Forward,CF,2500000.0,Energie Cottbus,Germany,1000000.0,in,summer,1 Bundesliga,2009,False,,2009
Borussia Dortmund,Kevin Großkreutz,20.0,Germany,Right-Back,RB,1200000.0,Rot Weiss Ahlen,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
Borussia Dortmund,Markus Feulner,27.0,Germany,Central Midfield,CM,3000000.0,1.FSV Mainz 05,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
Borussia Dortmund,Damien Le Tallec,19.0,France,Defensive Midfield,DM,300000.0,Stade Rennais,France,0.0,in,summer,1 Bundesliga,2009,False,,2009
Borussia Dortmund,Alex Frei,30.0,Switzerland,Centre-Forward,CF,8000000.0,FC Basel,Switzerland,4250000.0,out,summer,1 Bundesliga,2009,False,,2009
Borussia Dortmund,Antonio Rukavina,25.0,Serbia,Right-Back,RB,1500000.0,1860 Munich,Germany,1500000.0,out,summer,1 Bundesliga,2009,False,,2009
Borussia Dortmund,Markus Brzenska,25.0,Germany,Centre-Back,CB,1400000.0,Energie Cottbus,Germany,400000.0,out,summer,1 Bundesliga,2009,False,,2009
Borussia Dortmund,Florian Kringe,27.0,Germany,Central Midfield,CM,2500000.0,Hertha BSC,Germany,200000.0,out,summer,1 Bundesliga,2009,True,loan with fee,2009
Borussia Dortmund,Young-pyo Lee,32.0,"Korea, South",Left-Back,LB,2500000.0,Hilal,Saudi Arabia,0.0,out,summer,1 Bundesliga,2009,False,,2009
Borussia Dortmund,Giovanni Federico,28.0,Italy,Attacking Midfield,AM,1000000.0,Arm. Bielefeld,Germany,0.0,out,summer,1 Bundesliga,2009,False,,2009
Borussia Dortmund,Kevin-Prince Boateng,22.0,Ghana,Attacking Midfield,AM,3000000.0,Spurs,England,0.0,out,summer,1 Bundesliga,2009,True,end of loan,2009
Borussia Dortmund,Mats Hummels,20.0,Germany,Centre-Back,CB,4000000.0,FC Bayern,Germany,0.0,out,summer,1 Bundesliga,2009,True,end of loan,2009
Borussia Mönchengladbach,Raúl Bobadilla,22.0,Paraguay,Centre-Forward,CF,4000000.0,Grasshoppers,Switzerland,4200000.0,in,summer,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Juan Arango,29.0,Venezuela,Left Midfield,LM,7000000.0,RCD Mallorca,Spain,3600000.0,in,summer,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Marcel Meeuwis,28.0,Netherlands,Defensive Midfield,DM,2000000.0,Roda JC,Netherlands,1700000.0,in,summer,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Marco Reus,20.0,Germany,Attacking Midfield,AM,1000000.0,Rot Weiss Ahlen,Germany,1000000.0,in,summer,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Roman Neustädter,21.0,Russia,Defensive Midfield,DM,500000.0,1.FSV Mainz 05,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Thorben Marx,28.0,Germany,Defensive Midfield,DM,1600000.0,Arm. Bielefeld,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Marko Marin,20.0,Germany,Attacking Midfield,AM,9000000.0,Werder Bremen,Germany,8199999.999999999,out,summer,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Johannes van den Bergh,22.0,Germany,Left-Back,LB,500000.0,F. Düsseldorf,Germany,100000.0,out,summer,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Marcel Ndjeng,27.0,Cameroon,Right Midfield,RM,700000.0,FC Augsburg,Germany,50000.0,out,summer,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Alexander Baumjohann,22.0,Germany,Attacking Midfield,AM,2500000.0,FC Bayern,Germany,0.0,out,summer,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Soumaila Coulibaly,31.0,Mali,Attacking Midfield,AM,500000.0,FSV Frankfurt,Germany,0.0,out,summer,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Sharbel Touma,30.0,Sweden,Attacking Midfield,AM,400000.0,Iraklis,Greece,0.0,out,summer,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Patrick Paauwe,33.0,Netherlands,Centre-Back,CB,1000000.0,VVV-Venlo,Netherlands,0.0,out,summer,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Tomás Galásek,36.0,Czech Republic,Defensive Midfield,DM,,FSV Erlangen-B.,Germany,0.0,out,summer,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Sebastian Schachten,24.0,Germany,Right-Back,RB,150000.0,SC Paderborn,Germany,50000.0,out,summer,1 Bundesliga,2009,True,loan with fee,2009
Borussia Mönchengladbach,Steve Gohouri,28.0,Cote d'Ivoire,Centre-Back,CB,750000.0,Wigan,England,0.0,out,winter,1 Bundesliga,2009,False,,2009
Borussia Mönchengladbach,Sebastian Svärd,26.0,Denmark,Defensive Midfield,DM,400000.0,Roda JC,Netherlands,0.0,out,winter,1 Bundesliga,2009,False,,2009
Eintracht Frankfurt,Maik Franz,27.0,Germany,Centre-Back,CB,3000000.0,Karlsruher SC,Germany,750000.0,in,summer,1 Bundesliga,2009,False,,2009
Eintracht Frankfurt,Pirmin Schwegler,22.0,Switzerland,Defensive Midfield,DM,1500000.0,Bay. Leverkusen,Germany,500000.0,in,summer,1 Bundesliga,2009,False,,2009
Eintracht Frankfurt,Ralf Fährmann,20.0,Germany,Goalkeeper,GK,600000.0,FC Schalke 04,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
Eintracht Frankfurt,Selim Teber,28.0,Germany,Central Midfield,CM,1000000.0,TSG Hoffenheim,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
Eintracht Frankfurt,Habib Bellaid,23.0,Algeria,Centre-Back,CB,3000000.0,R. Strasbourg,France,250000.0,out,summer,1 Bundesliga,2009,True,loan with fee,2009
Eintracht Frankfurt,Kreso Ljubicic,20.0,Croatia,Central Midfield,CM,300000.0,Hajduk Split,Croatia,200000.0,out,summer,1 Bundesliga,2009,False,,2009
Eintracht Frankfurt,Michael Fink,27.0,Germany,Defensive Midfield,DM,2500000.0,Besiktas,Turkey,0.0,out,summer,1 Bundesliga,2009,False,,2009
Eintracht Frankfurt,Junichi Inamoto,29.0,Japan,Defensive Midfield,DM,2000000.0,Stade Rennais,France,0.0,out,summer,1 Bundesliga,2009,False,,2009
Eintracht Frankfurt,Alexander Dercho,22.0,Germany,Left-Back,LB,250000.0,VfL Osnabrück,Germany,0.0,out,summer,1 Bundesliga,2009,True,free loan,2009
Eintracht Frankfurt,Léonard Kweuke,21.0,Cameroon,Centre-Forward,CF,500000.0,Dunajska Streda,Slovakia,0.0,out,summer,1 Bundesliga,2009,True,end of loan,2009
Eintracht Frankfurt,Ricardo Clark,26.0,United States,Central Midfield,CM,300000.0,Houston,United States,0.0,in,winter,1 Bundesliga,2009,False,,2009
Eintracht Frankfurt,Halil Altintop,27.0,Turkey,Attacking Midfield,AM,3500000.0,FC Schalke 04,Germany,0.0,in,winter,1 Bundesliga,2009,False,,2009
Eintracht Frankfurt,Habib Bellaid,23.0,Algeria,Centre-Back,CB,1300000.0,US Boulogne,France,150000.0,out,winter,1 Bundesliga,2009,True,loan with fee,2009
Eintracht Frankfurt,Markus Steinhöfer,23.0,Germany,Right-Back,RB,2750000.0,1.FC K'lautern,Germany,0.0,out,winter,1 Bundesliga,2009,True,free loan,2009
Eintracht Frankfurt,Mehdi Mahdavikia,32.0,Iran,Right-Back,RB,500000.0,Steel Azin,Iran,0.0,out,winter,1 Bundesliga,2009,False,,2009
Eintracht Frankfurt,Christoph Preuß,28.0,Germany,Defensive Midfield,DM,500000.0,Retired,,,out,winter,1 Bundesliga,2009,False,,2009
FC Schalke 04,Lewis Holtby,18.0,Germany,Central Midfield,CM,3000000.0,Alem. Aachen,Germany,3000000.0,in,summer,1 Bundesliga,2009,False,,2009
FC Schalke 04,Jan Morávek,19.0,Czech Republic,Central Midfield,CM,500000.0,Bohemians 1905,Czech Republic,1500000.0,in,summer,1 Bundesliga,2009,False,,2009
FC Schalke 04,Vasilios Pliatsikas,21.0,Greece,Centre-Back,CB,1750000.0,AEK Athens,Greece,300000.0,in,summer,1 Bundesliga,2009,False,,2009
FC Schalke 04,Lubos Hanzel,22.0,Slovakia,Left-Back,LB,,Spartak Trnava,Slovakia,100000.0,in,summer,1 Bundesliga,2009,True,loan with fee,2009
FC Schalke 04,Lukas Schmitz,20.0,Germany,Left-Back,LB,,VfL Bochum II,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
FC Schalke 04,Christoph Moritz,19.0,Germany,Central Midfield,CM,,Aachen U19,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
FC Schalke 04,Emin Yalin,20.0,Turkey,Left Winger,LW,200000.0,Nuremberg II,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
FC Schalke 04,Mineiro,34.0,Brazil,Defensive Midfield,DM,800000.0,Chelsea,England,0.0,in,summer,1 Bundesliga,2009,False,,2009
FC Schalke 04,Orlando Engelaar,29.0,Netherlands,Defensive Midfield,DM,3500000.0,PSV Eindhoven,Netherlands,4000000.0,out,summer,1 Bundesliga,2009,False,,2009
FC Schalke 04,Carlos Grossmüller,26.0,Uruguay,Central Midfield,CM,1500000.0,Danubio FC,Uruguay,200000.0,out,summer,1 Bundesliga,2009,True,loan with fee,2009
FC Schalke 04,Ralf Fährmann,20.0,Germany,Goalkeeper,GK,600000.0,E. Frankfurt,Germany,0.0,out,summer,1 Bundesliga,2009,False,,2009
FC Schalke 04,Mladen Krstajic,35.0,Serbia,Centre-Back,CB,2500000.0,Partizan,Serbia,0.0,out,summer,1 Bundesliga,2009,False,,2009
FC Schalke 04,Peer Kluge,29.0,Germany,Defensive Midfield,DM,2500000.0,1.FC Nuremberg,Germany,1500000.0,in,winter,1 Bundesliga,2009,False,,2009
FC Schalke 04,Alexander Baumjohann,22.0,Germany,Attacking Midfield,AM,2000000.0,FC Bayern,Germany,1000000.0,in,winter,1 Bundesliga,2009,False,,2009
FC Schalke 04,Mario Gavranovic,20.0,Switzerland,Centre-Forward,CF,1000000.0,Yverdon-Sport,Switzerland,500000.0,in,winter,1 Bundesliga,2009,False,,2009
FC Schalke 04,Besart Ibraimi,23.0,North Macedonia,Centre-Forward,CF,425000.0,Renova,North Macedonia,450000.0,in,winter,1 Bundesliga,2009,False,,2009
FC Schalke 04,Bogdan Müller,21.0,Germany,Centre-Forward,CF,50000.0,SpVgg Neckarelz,Germany,150000.0,in,winter,1 Bundesliga,2009,False,,2009
FC Schalke 04,Tore Reginiussen,23.0,Norway,Centre-Back,CB,1500000.0,Tromsø IL,Norway,0.0,in,winter,1 Bundesliga,2009,False,,2009
FC Schalke 04,Edú,28.0,Brazil,Centre-Forward,CF,1500000.0,Suwon Bluewings,"Korea, South",0.0,in,winter,1 Bundesliga,2009,False,,2009
FC Schalke 04,Junmin Hao,22.0,China,Central Midfield,CM,425000.0,TJ Teda,China,0.0,in,winter,1 Bundesliga,2009,False,,2009
FC Schalke 04,Lewis Holtby,19.0,Germany,Central Midfield,CM,3000000.0,VfL Bochum,Germany,500000.0,out,winter,1 Bundesliga,2009,True,loan with fee,2009
FC Schalke 04,Marvin Pourié,19.0,Germany,Centre-Forward,CF,200000.0,TuS Koblenz,Germany,100000.0,out,winter,1 Bundesliga,2009,True,loan with fee,2009
FC Schalke 04,Levan Kobiashvili,32.0,Georgia,Left Midfield,LM,2000000.0,Hertha BSC,Germany,0.0,out,winter,1 Bundesliga,2009,False,,2009
FC Schalke 04,Halil Altintop,27.0,Turkey,Attacking Midfield,AM,3500000.0,E. Frankfurt,Germany,0.0,out,winter,1 Bundesliga,2009,False,,2009
Hamburger SV,Marcus Berg,22.0,Sweden,Centre-Forward,CF,8000000.0,FC Groningen,Netherlands,10000000.0,in,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,Eljero Elia,22.0,Netherlands,Left Winger,LW,6000000.0,Twente FC,Netherlands,9000000.0,in,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,David Rozehnal,29.0,Czech Republic,Centre-Back,CB,4000000.0,Lazio,Italy,6000000.0,in,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,Zé Roberto,34.0,Brazil,Left Midfield,LM,5000000.0,Nacional,Uruguay,4000000.0,in,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,Robert Tesche,22.0,Germany,Central Midfield,CM,1300000.0,Arm. Bielefeld,Germany,1000000.0,in,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,Tolgay Arslan,18.0,Germany,Central Midfield,CM,,B. Dortmund U19,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,Thiago Neves,24.0,Brazil,Attacking Midfield,AM,5000000.0,Hilal,Saudi Arabia,7000000.0,out,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,Rouwen Hennings,21.0,Germany,Centre-Forward,CF,500000.0,FC St. Pauli,Germany,200000.0,out,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,Eric Maxim Choupo-Moting,20.0,Cameroon,Centre-Forward,CF,1000000.0,1.FC Nuremberg,Germany,50000.0,out,summer,1 Bundesliga,2009,True,loan with fee,2009
Hamburger SV,Ivica Olic,29.0,Croatia,Centre-Forward,CF,12000000.0,FC Bayern,Germany,0.0,out,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,Macauley Chrisantus,18.0,Nigeria,Centre-Forward,CF,500000.0,Karlsruher SC,Germany,0.0,out,summer,1 Bundesliga,2009,True,free loan,2009
Hamburger SV,Khalid Sinouh,34.0,Morocco,Goalkeeper,GK,500000.0,FC Utrecht,Netherlands,0.0,out,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,Raphael Wolf,21.0,Germany,Goalkeeper,GK,100000.0,SV Kapfenberg,Austria,0.0,out,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,Thimothée Atouba,27.0,Cameroon,Left-Back,LB,3500000.0,Ajax,Netherlands,0.0,out,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,Sascha Kirschstein,29.0,Germany,Goalkeeper,GK,600000.0,Rot Weiss Ahlen,Germany,0.0,out,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,Änis Ben-Hatira,21.0,Tunisia,Attacking Midfield,AM,1000000.0,MSV Duisburg,Germany,0.0,out,summer,1 Bundesliga,2009,True,free loan,2009
Hamburger SV,Bastian Reinhardt,34.0,Germany,Centre-Back,CB,1000000.0,Career break,,,out,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,Timo Kunert,22.0,Germany,Right-Back,RB,100000.0,Without Club,,,out,summer,1 Bundesliga,2009,False,,2009
Hamburger SV,Marcel Ndjeng,27.0,Cameroon,Right Midfield,RM,700000.0,Bor. M'gladbach,Germany,0.0,out,summer,1 Bundesliga,2009,True,end of loan,2009
Hamburger SV,Albert Streit,29.0,Germany,Right Winger,RW,2500000.0,FC Schalke 04,Germany,0.0,out,summer,1 Bundesliga,2009,True,end of loan,2009
Hamburger SV,Michael Gravgaard,31.0,Denmark,Centre-Back,CB,2300000.0,FC Nantes,France,0.0,out,summer,1 Bundesliga,2009,True,end of loan,2009
Hamburger SV,Tomás Rincón,21.0,Venezuela,Defensive Midfield,DM,1000000.0,Táchira,Venezuela,450000.0,in,winter,1 Bundesliga,2009,False,,2009
Hamburger SV,Ruud van Nistelrooy,33.0,Netherlands,Centre-Forward,CF,12000000.0,Real Madrid,Spain,0.0,in,winter,1 Bundesliga,2009,False,,2009
Hamburger SV,Alex Silva,24.0,Brazil,Centre-Back,CB,8500000.0,São Paulo,Brazil,1000000.0,out,winter,1 Bundesliga,2009,True,loan with fee,2009
Hamburger SV,Mickaël Tavares,27.0,Senegal,Defensive Midfield,DM,1800000.0,1.FC Nuremberg,Germany,250000.0,out,winter,1 Bundesliga,2009,True,loan with fee,2009
Hannover 96,Didier Ya Konan,25.0,Cote d'Ivoire,Centre-Forward,CF,850000.0,Rosenborg,Norway,550000.0,in,summer,1 Bundesliga,2009,False,,2009
Hannover 96,Constant Djakpa,22.0,Cote d'Ivoire,Left-Back,LB,1000000.0,Bay. Leverkusen,Germany,400000.0,in,summer,1 Bundesliga,2009,True,loan with fee,2009
Hannover 96,Valdet Rama,21.0,Albania,Left Winger,LW,600000.0,FC Ingolstadt,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
Hannover 96,Karim Haggui,25.0,Tunisia,Centre-Back,CB,3000000.0,Bay. Leverkusen,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
Hannover 96,Sofian Chahed,26.0,Tunisia,Right-Back,RB,2000000.0,Hertha BSC,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
Hannover 96,Bastian Schulz,23.0,Germany,Defensive Midfield,DM,700000.0,1.FC K'lautern,Germany,100000.0,out,summer,1 Bundesliga,2009,False,,2009
Hannover 96,Chavdar Yankov,25.0,Bulgaria,Central Midfield,CM,1000000.0,MSV Duisburg,Germany,100000.0,out,summer,1 Bundesliga,2009,True,loan with fee,2009
Hannover 96,Frank Fahrenhorst,31.0,Germany,Centre-Back,CB,1500000.0,MSV Duisburg,Germany,0.0,out,summer,1 Bundesliga,2009,False,,2009
Hannover 96,Gaetan Krebs,23.0,France,Central Midfield,CM,500000.0,Karlsruher SC,Germany,0.0,out,summer,1 Bundesliga,2009,False,,2009
Hannover 96,Michael Tarnat,39.0,Germany,Left-Back,LB,500000.0,Retired,,,out,summer,1 Bundesliga,2009,False,,2009
Hannover 96,Valérien Ismaël,33.0,France,Centre-Back,CB,2500000.0,Retired,,,out,summer,1 Bundesliga,2009,False,,2009
Hannover 96,Arouna Koné,26.0,Cote d'Ivoire,Centre-Forward,CF,2000000.0,Sevilla FC,Spain,500000.0,in,winter,1 Bundesliga,2009,True,loan with fee,2009
Hannover 96,Jan Durica,28.0,Slovakia,Centre-Back,CB,2100000.0,Loko Moscow,Russia,300000.0,in,winter,1 Bundesliga,2009,True,loan with fee,2009
Hannover 96,Élson,28.0,Brazil,Attacking Midfield,AM,2000000.0,VfB Stuttgart,Germany,300000.0,in,winter,1 Bundesliga,2009,True,loan with fee,2009
Hannover 96,Uwe Gospodarek,36.0,Germany,Goalkeeper,GK,,Without Club,,,in,winter,1 Bundesliga,2009,False,,2009
Hannover 96,Chavdar Yankov,25.0,Bulgaria,Central Midfield,CM,1000000.0,Metalurg D.,Ukraine,600000.0,out,winter,1 Bundesliga,2009,False,,2009
Hertha BSC,Adrián Ramos,23.0,Colombia,Centre-Forward,CF,1000000.0,CD América,Colombia,2000000.0,in,summer,1 Bundesliga,2009,False,,2009
Hertha BSC,Artur Wichniarek,32.0,Poland,Centre-Forward,CF,3000000.0,Arm. Bielefeld,Germany,700000.0,in,summer,1 Bundesliga,2009,False,,2009
Hertha BSC,Rasmus Bengtsson,23.0,Sweden,Centre-Back,CB,1000000.0,Trelleborg,Sweden,460000.0,in,summer,1 Bundesliga,2009,False,,2009
Hertha BSC,Nemanja Pejcinovic,21.0,Serbia,Centre-Back,CB,900000.0,Rad,Serbia,350000.0,in,summer,1 Bundesliga,2009,True,loan with fee,2009
Hertha BSC,Florian Kringe,27.0,Germany,Central Midfield,CM,2500000.0,Bor. Dortmund,Germany,200000.0,in,summer,1 Bundesliga,2009,True,loan with fee,2009
Hertha BSC,Christoph Janker,24.0,Germany,defence,defence,800000.0,TSG Hoffenheim,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
Hertha BSC,César,30.0,Brazil,Left Midfield,LM,1200000.0,Al-Ahli (UAE),United Arab Emirates,0.0,in,summer,1 Bundesliga,2009,False,,2009
Hertha BSC,Timo Ochs,27.0,Germany,Goalkeeper,GK,1350000.0,Without Club,,,in,summer,1 Bundesliga,2009,False,,2009
Hertha BSC,Josip Simunic,31.0,Croatia,Centre-Back,CB,9000000.0,TSG Hoffenheim,Germany,7000000.0,out,summer,1 Bundesliga,2009,False,,2009
Hertha BSC,Amine Chermiti,21.0,Tunisia,Centre-Forward,CF,2000000.0,Ittihad,Saudi Arabia,900000.0,out,summer,1 Bundesliga,2009,True,loan with fee,2009
Hertha BSC,Lúcio,30.0,Brazil,Left-Back,LB,3000000.0,Grêmio,Brazil,250000.0,out,summer,1 Bundesliga,2009,True,loan with fee,2009
Hertha BSC,Rodnei,23.0,Brazil,Centre-Back,CB,800000.0,1.FC K'lautern,Germany,200000.0,out,summer,1 Bundesliga,2009,True,loan with fee,2009
Hertha BSC,André Lima,24.0,Brazil,Centre-Forward,CF,1000000.0,Botafogo,Brazil,150000.0,out,summer,1 Bundesliga,2009,True,loan with fee,2009
Hertha BSC,Ibrahima Traoré,21.0,Guinea,Right Winger,RW,125000.0,FC Augsburg,Germany,50000.0,out,summer,1 Bundesliga,2009,False,,2009
Hertha BSC,Marko Pantelic,30.0,Serbia,Centre-Forward,CF,7000000.0,Ajax,Netherlands,0.0,out,summer,1 Bundesliga,2009,False,,2009
Hertha BSC,Sofian Chahed,26.0,Tunisia,Right-Back,RB,2000000.0,Hannover 96,Germany,0.0,out,summer,1 Bundesliga,2009,False,,2009
Hertha BSC,Marko Babic,28.0,Croatia,Left Midfield,LM,900000.0,Real Zaragoza,Spain,0.0,out,summer,1 Bundesliga,2009,False,,2009
Hertha BSC,Christian Fiedler,34.0,Germany,Goalkeeper,GK,750000.0,Retired,,,out,summer,1 Bundesliga,2009,False,,2009
Hertha BSC,Andriy Voronin,29.0,Ukraine,Second Striker,SS,6000000.0,Liverpool,England,0.0,out,summer,1 Bundesliga,2009,True,end of loan,2009
Hertha BSC,Leandro Cufré,31.0,Argentina,Left-Back,LB,2000000.0,Monaco,France,0.0,out,summer,1 Bundesliga,2009,True,end of loan,2009
Hertha BSC,Theofanis Gekas,29.0,Greece,Centre-Forward,CF,3300000.0,Bay. Leverkusen,Germany,600000.0,in,winter,1 Bundesliga,2009,True,loan with fee,2009
Hertha BSC,Roman Hubnik,25.0,Czech Republic,Centre-Back,CB,1500000.0,FC Moscow,Russia,200000.0,in,winter,1 Bundesliga,2009,True,loan with fee,2009
Hertha BSC,Levan Kobiashvili,32.0,Georgia,Left Midfield,LM,2000000.0,FC Schalke 04,Germany,0.0,in,winter,1 Bundesliga,2009,False,,2009
Hertha BSC,Bryan Arguez,21.0,United States,Defensive Midfield,DM,100000.0,Miami FC,United States,0.0,out,winter,1 Bundesliga,2009,False,,2009
Hertha BSC,Kaká,28.0,Brazil,Centre-Back,CB,600000.0,Omonia Nikosia,Cyprus,0.0,out,winter,1 Bundesliga,2009,True,free loan,2009
Hertha BSC,César,30.0,Brazil,Left Midfield,LM,900000.0,Al-Ahli (UAE),United Arab Emirates,0.0,out,winter,1 Bundesliga,2009,False,,2009
Hertha BSC,André Lima,24.0,Brazil,Centre-Forward,CF,1000000.0,Fluminense,Brazil,0.0,out,winter,1 Bundesliga,2009,True,free loan,2009
SC Freiburg,Cédric Makiadi,25.0,DR Congo,Central Midfield,CM,2000000.0,VfL Wolfsburg,Germany,900000.0,in,summer,1 Bundesliga,2009,False,,2009
SC Freiburg,Mensur Mujdza,25.0,Bosnia-Herzegovina,Right-Back,RB,750000.0,NK Zagreb,Croatia,500000.0,in,summer,1 Bundesliga,2009,False,,2009
SC Freiburg,Felix Bastians,21.0,Germany,Centre-Back,CB,500000.0,BSC Young Boys,Switzerland,250000.0,in,summer,1 Bundesliga,2009,False,,2009
SC Freiburg,Stefan Reisinger,27.0,Germany,Centre-Forward,CF,1500000.0,Greuther Fürth,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
SC Freiburg,Manuel Salz,23.0,Germany,Goalkeeper,GK,300000.0,Stuttg. Kickers,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
SC Freiburg,Du-ri Cha,28.0,"Korea, South",Right-Back,RB,1000000.0,TuS Koblenz,Germany,0.0,in,summer,1 Bundesliga,2009,False,,2009
SC Freiburg,Daniel Schwaab,20.0,Germany,Centre-Back,CB,2500000.0,Bay. Leverkusen,Germany,250000.0,out,summer,1 Bundesliga,2009,False,,2009
SC Freiburg,Kevin Schlitte,27.0,Germany,Right-Back,RB,600000.0,Hansa Rostock,Germany,120000.0,out,summer,1 Bundesliga,2009,False,,2009
SC Freiburg,Michael Müller,19.0,Germany,Goalkeeper,GK,50000.0,Saarbrücken,Germany,0.0,out,summer,1 Bundesliga,2009,True,free loan,2009
SC Freiburg,Manuel Konrad,21.0,Germany,Defensive Midfield,DM,250000.0,Unterhaching,Germany,0.0,out,summer,1 Bundesliga,2009,False,,2009
