,name,last_season,average_value
589,Aiyegun Tosin,2023.0,1632692.3076923077
590,Ajdi Dajko,2022.0,75000.0
591,Ajdin Hasic,2022.0,583333.3333333334
592,Ajdin Hrustic,2023.0,1266666.6666666667
593,Ajdin Mahmutovic,2016.0,643750.0
594,Aji Alese,2021.0,633333.3333333334
595,Akaki Gogia,2020.0,641666.6666666666
596,Akaki Khubutia,2014.0,308695.652173913
597,Akeem Latifu,2015.0,278846.1538461539
598,Akhmed Alibekov,2022.0,257142.85714285713
599,Akim Zedadka,2023.0,1533333.3333333333
600,Akin Alkan,2020.0,238333.33333333334
601,Akin Famewo,2021.0,140000.0
602,Akinkunmi Amoo,2021.0,2242857.1428571427
603,Akmal Bakhtiyarov,2020.0,163636.36363636365
604,Akor Adams,2023.0,978571.4285714285
605,Akram Afif,2017.0,2346666.6666666665
606,Aksel Aktas,2020.0,377083.3333333333
607,Aksel Karadag,2012.0,50000.0
608,Akès da Costa Goore,2012.0,991666.6666666666
609,Al-Musrati,2023.0,5961764.705882353
610,Alaa Abbas,2020.0,235000.0
611,Alaa Bakir,2019.0,182142.85714285713
612,Alaa Bellaarouch,2023.0,160000.0
613,Alaaddin Okumus,2023.0,272222.22222222225
614,Alaattin Öner,2020.0,50000.0
615,Aladje,2013.0,179411.76470588235
616,Alaeddine Yahia,2016.0,967307.6923076923
617,Alagie Saine,2022.0,100000.0
618,Alain Baroja,2015.0,428947.36842105264
619,Alain Mendy,2012.0,150000.0
620,Alain Oyarzun,2015.0,352941.17647058825
621,Alain Traoré,2016.0,1976724.1379310344
622,Alaixys Romao,2022.0,1702343.75
623,Alan,2014.0,270454.54545454547
624,Alan,2016.0,1588888.888888889
625,Alan,2020.0,422500.0
626,Alan,2023.0,392857.14285714284
627,Alan Aussi,2021.0,167857.14285714287
628,Alan Bagaev,2017.0,191666.66666666666
629,Alan Chochiev,2018.0,440625.0
630,Alan Combe,2012.0,343750.0
631,Alan Do Marcolino,2022.0,150000.0
632,Alan Dzabana,2016.0,361111.1111111111
633,Alan Dzagoev,2021.0,11373529.411764706
634,Alan Empereur,2020.0,497826.0869565217
635,Alan Forrest,2023.0,459090.9090909091
636,Alan Gatagov,2013.0,828125.0
637,Alan Godoy,2021.0,100000.0
638,Alan Gow,2014.0,405000.0
639,Alan Henrique,2015.0,171428.57142857142
640,Alan Hutton,2015.0,3640178.5714285714
641,Alan Kardec,2012.0,2308928.5714285714
642,Alan Kasaev,2018.0,2594444.4444444445
643,Alan Lithgow,2020.0,260714.2857142857
644,Alan Mannus,2017.0,282812.5
645,Alan Martin,2016.0,106818.18181818182
646,Alan Matturro,2023.0,1010000.0
647,Alan Maybury,2012.0,326923.07692307694
648,Alan Minda,2023.0,525000.0
649,Alan Patrick,2021.0,3435483.870967742
650,Alan Power,2022.0,333928.5714285714
651,Alan Pulido,2016.0,3580769.230769231
652,Alan Ruiz,2022.0,1925000.0
653,Alan Schons,2018.0,254166.66666666666
654,Alan Tate,2014.0,500000.0
655,Alan Varela,2023.0,7125000.0
656,Alan Virginius,2023.0,1645454.5454545454
657,Alanzinho,2014.0,3030555.5555555555
658,Alasana Manneh,2023.0,533333.3333333334
659,Alassana Jatta,2023.0,247500.0
660,Alassane Diallo,2014.0,218750.0
661,Alassane N'Diaye,2017.0,323076.92307692306
662,Alassane N'Diaye,2022.0,428125.0
663,Alassane Ndao,2023.0,2400000.0
664,Alassane Plea,2023.0,15012500.0
665,Alassane Sidibe,2021.0,766666.6666666666
666,Alassane També,2016.0,455000.0
667,Alassane Touré,2015.0,412500.0
668,Alassane Traoré,2017.0,629545.4545454546
669,Alban Lafont,2023.0,11634782.608695652
670,Alban Meha,2016.0,690740.7407407408
671,Albano Bizzarri,2017.0,750000.0
672,Alberk Koc,2023.0,204687.5
673,Albert Adomah,2016.0,1812500.0
674,Albert Blázquez,2013.0,166666.66666666666
675,Albert Crusat,2012.0,2690000.0
676,Albert Dalmau,2012.0,284375.0
677,Albert Grönbaek,2022.0,1664285.7142857143
678,Albert Gudmundsson,2023.0,2139285.714285714
679,Albert Lottin,2022.0,428571.4285714286
680,Albert Meyong,2016.0,2181818.1818181816
681,Albert Rafetraniaina,2017.0,558928.5714285715
682,Albert Riera,2014.0,7122727.2727272725
683,Albert Roussos,2016.0,151923.07692307694
684,Albert Rusnák,2016.0,1765909.0909090908
685,Albert Sambi Lokonga,2023.0,8856250.0
686,Albert Sharipov,2022.0,289473.6842105263
687,Albert Tskhovrebov,2012.0,172058.82352941178
688,Alberth Elis,2022.0,3070833.3333333335
689,Alberto Alari,2018.0,83333.33333333333
690,Alberto Almici,2019.0,466666.6666666667
691,Alberto Aquilani,2017.0,8160714.285714285
692,Alberto Basso Ricci,2022.0,100000.0
693,Alberto Botía,2023.0,3011764.705882353
694,Alberto Brignoli,2023.0,966346.1538461539
695,Alberto Bueno,2021.0,1886764.705882353
696,Alberto Carminati,2018.0,63636.36363636364
697,Alberto Centis,2022.0,75000.0
698,Alberto Cerri,2021.0,3036363.6363636362
699,Alberto Cifuentes,2020.0,310416.6666666667
700,Alberto Domínguez,2012.0,204545.45454545456
701,Alberto Dossena,2023.0,361666.6666666667
702,Alberto Flores,2022.0,133333.33333333334
703,Alberto Frison,2014.0,711111.1111111111
704,Alberto García,2018.0,375000.0
705,Alberto Gilardino,2016.0,10550000.0
706,Alberto Grassi,2023.0,3225961.5384615385
707,Alberto Guitián,2018.0,501250.0
708,Alberto Lopo,2015.0,2130000.0
709,Alberto Lora,2016.0,1346052.6315789474
710,Alberto López,2017.0,211538.46153846153
711,Alberto Marchiori,2013.0,63636.36363636364
712,Alberto Martín,2016.0,411842.1052631579
713,Alberto Marí,2023.0,325000.0
714,Alberto Masi,2012.0,518269.23076923075
715,Alberto Milan,2021.0,75000.0
716,Alberto Moleiro,2023.0,1872222.2222222222
717,Alberto Moreno,2022.0,116666.66666666667
718,Alberto Moreno,2023.0,7832142.857142857
719,Alberto Paleari,2020.0,518181.8181818182
720,Alberto Paloschi,2019.0,3515625.0
721,Alberto Parpinel,2016.0,50000.0
722,Alberto Pelagotti,2016.0,294444.44444444444
723,Alberto Perea,2023.0,530357.1428571428
724,Alberto Picchi,2018.0,179166.66666666666
725,Alberto Pomini,2016.0,287962.962962963
726,Alberto Quintana,2022.0,100000.0
727,Alberto Reinaudo,2016.0,41666.666666666664
728,Alberto Rivera,2013.0,1625000.0
729,Alberto Rodríguez,2013.0,1632000.0
730,Alberto Ródenas,2017.0,150000.0
731,Alberto Senese,2017.0,47857.142857142855
732,Alberto Soro,2023.0,2123076.923076923
733,Alberto Tibolla,2013.0,65625.0
734,Alberto Tronco,2015.0,46666.666666666664
735,Alberto Zapater,2014.0,2690625.0
736,Alberto de la Bella,2017.0,1854545.4545454546
737,Alberto del Moral,2022.0,412500.0
738,Albi Alla,2013.0,261666.66666666666
739,Albian Ajeti,2023.0,2880434.782608696
740,Albian Muzaqi,2014.0,97222.22222222222
741,Albin Ekdal,2022.0,3179411.7647058824
742,Aldin El-Zubaidi,2014.0,25000.0
743,Aldo Adorno,2014.0,343750.0
744,Aldo Angoula,2014.0,414285.71428571426
745,Aldo Caiazza,2017.0,58333.333333333336
746,Aldo Kalulu,2016.0,866666.6666666666
747,Aldo One,2017.0,180000.0
748,Aldom Deuro,2020.0,133333.33333333334
749,Aleandro Rosi,2017.0,1125757.5757575757
750,Alec Georgen,2017.0,320000.0
751,Alec Luyckx,2015.0,112500.0
752,Alec Van Hoorenbeeck,2023.0,375000.0
753,Alef,2018.0,636363.6363636364
754,Aleix Febas,2021.0,1468750.0
755,Aleix García,2023.0,3620000.0
756,Aleix Garrido,2022.0,133333.33333333334
757,Aleix Vidal,2022.0,4064814.814814815
758,Alejandro Alfaro,2012.0,1666666.6666666667
759,Alejandro Alonso,2012.0,3541666.6666666665
760,Alejandro Alvarado,2022.0,300000.0
761,Alejandro Arribas,2017.0,1757575.7575757576
762,Alejandro Balde,2023.0,11109090.909090908
763,Alejandro Barbaro,2017.0,336666.6666666667
764,Alejandro Bedoya,2015.0,1358928.5714285714
765,Alejandro Cantero,2021.0,461111.1111111111
766,Alejandro Catena,2023.0,1878571.4285714286
767,Alejandro Chacopino,2016.0,303571.4285714286
768,Alejandro Domínguez,2016.0,4313636.363636363
769,Alejandro Faurlín,2014.0,1971739.1304347827
770,Alejandro Garnacho,2023.0,12200000.0
771,Alejandro González,2017.0,623076.9230769231
772,Alejandro Grimaldo,2023.0,14290000.0
773,Alejandro Gálvez,2018.0,1762500.0
774,Alejandro Gómez,2020.0,400000.0
775,Alejandro Iturbe,2022.0,116666.66666666667
776,Alejandro Marqués,2023.0,460000.0
777,Alejandro Meléndez,2019.0,150000.0
778,Alejandro Pozo,2023.0,3081250.0
779,Alejandro Pozuelo,2022.0,4893103.448275862
780,Alejandro Pérez,2021.0,208333.33333333334
781,Alejandro Rodríguez,2018.0,374000.0
782,Alejandro Sanz,2014.0,228571.42857142858
783,Alejo Véliz,2023.0,2545000.0
784,Aleks Chidomere,2022.0,74000.0
785,Aleks Matsukatov,2022.0,411111.1111111111
786,Aleksa Terzic,2022.0,1518181.8181818181
787,Aleksandar Bjelica,2019.0,476250.0
788,Aleksandar Boljevic,2022.0,693478.2608695652
789,Aleksandar Busnic,2023.0,386363.63636363635
790,Aleksandar Cavric,2015.0,636363.6363636364
791,Aleksandar Cirkovic,2022.0,312500.0
792,Aleksandar Damcevski,2014.0,242500.0
793,Aleksandar Dragovic,2020.0,6249324.324324325
794,Aleksandar Gojkovic,2019.0,285526.3157894737
795,Aleksandar Ignjovski,2017.0,1563235.294117647
796,Aleksandar Jovanovic,2019.0,557142.8571428572
797,Aleksandar Katai,2017.0,1956000.0
798,Aleksandar Kolarov,2021.0,8737500.0
799,Aleksandar Kovacevic,2019.0,556521.7391304348
800,Aleksandar Lazevski,2013.0,638636.3636363636
801,Aleksandar Lukovic,2013.0,2320833.3333333335
802,Aleksandar Miljkovic,2017.0,563000.0
803,Aleksandar Mitrović,2022.0,14993333.333333334
804,Aleksandar Noskovic,2014.0,390909.0909090909
805,Aleksandar Palocevic,2018.0,729545.4545454546
806,Aleksandar Pantic,2018.0,1050000.0
807,Aleksandar Pavlovic,2023.0,200000.0
808,Aleksandar Pesic,2021.0,1649107.142857143
809,Aleksandar Prijovic,2018.0,1681666.6666666667
810,Aleksandar Radosavljevic,2012.0,627777.7777777778
811,Aleksandar Radovanovic,2023.0,633823.5294117647
812,Aleksandar Scekic,2017.0,904166.6666666666
813,Aleksandar Sedlar,2023.0,488888.8888888889
814,Aleksandar Simcevic,2012.0,375000.0
815,Aleksandar Stanisavljevic,2017.0,404545.45454545453
816,Aleksandar Stankov,2016.0,234090.9090909091
817,Aleksandar Stankovic,2022.0,60714.28571428572
818,Aleksandar Stevanovic,2013.0,176388.88888888888
819,Aleksandar Tonev,2017.0,1036250.0
820,Aleksandar Trajkovski,2021.0,871153.8461538461
821,Aleksandar Trisovic,2013.0,484615.3846153846
822,Aleksandar Vukotic,2020.0,566176.4705882353
823,Aleksander Buksa,2022.0,1327777.7777777778
824,Aleksandr Ageev,2014.0,218750.0
825,Aleksandr Akishin,2017.0,50000.0
826,Aleksandr Alekseev,2021.0,84375.0
827,Aleksandr Alkhazov,2022.0,180000.0
828,Aleksandr Anyukov,2019.0,5174137.931034483
829,Aleksandr Balakhonov,2020.0,70833.33333333333
830,Aleksandr Belenov,2023.0,3196666.6666666665
831,Aleksandr Belozerov,2014.0,1219444.4444444445
832,Aleksandr Budakov,2018.0,486363.63636363635
833,Aleksandr Bukachev,2016.0,75000.0
834,Aleksandr Bukharov,2018.0,3031730.769230769
835,Aleksandr Cherevko,2017.0,234523.80952380953
836,Aleksandr Chernikov,2023.0,931250.0
837,Aleksandr Chibirov,2014.0,160000.0
838,Aleksandr Dantsev,2018.0,414772.7272727273
839,Aleksandr Denisov,2020.0,302777.77777777775
840,Aleksandr Dimidko,2017.0,543181.8181818182
841,Aleksandr Dolgov,2023.0,383928.5714285714
842,Aleksandr Dovbnya,2021.0,268333.3333333333
843,Aleksandr Dovbnya,2022.0,326666.6666666667
844,Aleksandr Dyachkov,2022.0,105000.0
845,Aleksandr Ektov,2023.0,378846.1538461539
846,Aleksandr Eliseev,2013.0,247727.27272727274
847,Aleksandr Erkin,2020.0,88235.29411764706
848,Aleksandr Erokhin,2023.0,2865151.515151515
849,Aleksandr Evinov,2019.0,148076.92307692306
850,Aleksandr Filimonov,2014.0,58333.333333333336
851,Aleksandr Filin,2023.0,586111.1111111111
852,Aleksandr Filtsov,2017.0,607608.695652174
853,Aleksandr Gapechkin,2020.0,67857.14285714286
854,Aleksandr Golovin,2023.0,14789655.172413792
855,Aleksandr Golovnya,2020.0,156250.0
856,Aleksandr Golubtsov,2019.0,192500.0
857,Aleksandr Gorbatyuk,2016.0,96428.57142857143
858,Aleksandr Grunichev,2021.0,58333.333333333336
859,Aleksandr Gutor,2017.0,602343.75
860,Aleksandr Hleb,2016.0,5421212.121212121
861,Aleksandr Kalyashin,2015.0,185000.0
862,Aleksandr Karapetyan,2020.0,203260.86956521738
863,Aleksandr Karnitskiy,2017.0,488541.6666666667
864,Aleksandr Kasyanenko,2020.0,128571.42857142857
865,Aleksandr Katsalapov,2016.0,185869.5652173913
866,Aleksandr Kerzhakov,2016.0,6963461.538461538
867,Aleksandr Kharitonov,2018.0,550000.0
868,Aleksandr Kleshchenko,2015.0,394444.44444444444
869,Aleksandr Kokorin,2021.0,5899375.0
870,Aleksandr Koksharov,2023.0,175000.0
871,Aleksandr Kolomeytsev,2019.0,1501041.6666666667
872,Aleksandr Koryakin,2023.0,108333.33333333333
873,Aleksandr Kovalenko,2023.0,978571.4285714285
874,Aleksandr Kozlov,2015.0,288636.36363636365
875,Aleksandr Krikunenko,2018.0,186363.63636363635
876,Aleksandr Krivoruchko,2017.0,157142.85714285713
877,Aleksandr Kryuchkov,2014.0,84375.0
878,Aleksandr Kutitskiy,2023.0,483333.3333333333
879,Aleksandr Kutjin,2018.0,350000.0
880,Aleksandr Kuznetsov,2015.0,120000.0
881,Aleksandr Lomakin,2018.0,239705.88235294117
882,Aleksandr Lomovitskiy,2023.0,1079411.7647058824
883,Aleksandr Makarenko,2014.0,275000.0
884,Aleksandr Makarov,2012.0,510833.3333333333
885,Aleksandr Makarov,2018.0,308333.3333333333
886,Aleksandr Maksimenko,2017.0,128125.0
887,Aleksandr Maksimenko,2023.0,5004545.454545454
888,Aleksandr Marchenko,2014.0,173437.5
889,Aleksandr Martynovich,2023.0,1808064.5161290322
890,Aleksandr Melikhov,2021.0,303333.3333333333
891,Aleksandr Morgunov,2016.0,271428.5714285714
892,Aleksandr Mukhin,2022.0,150000.0
893,Aleksandr Naumenko,2016.0,37500.0
894,Aleksandr Novikov,2016.0,318421.05263157893
895,Aleksandr Orekhov,2013.0,1089285.7142857143
896,Aleksandr Orekhov,2022.0,103125.0
897,Aleksandr Osipov,2023.0,325000.0
898,Aleksandr Pantsyrev,2015.0,81250.0
899,Aleksandr Pavlenko,2017.0,945000.0
900,Aleksandr Pavlovets,2023.0,350000.0
901,Aleksandr Prudnikov,2017.0,662000.0
902,Aleksandr Putsko,2023.0,545000.0
903,Aleksandr Rudenko,2019.0,272727.2727272727
904,Aleksandr Rudenko,2022.0,682500.0
905,Aleksandr Ryazantsev,2022.0,2508108.108108108
906,Aleksandr Salugin,2017.0,331521.73913043475
907,Aleksandr Samedov,2018.0,4033870.9677419355
908,Aleksandr Sapeta,2021.0,1428472.2222222222
909,Aleksandr Saplinov,2021.0,485937.5
910,Aleksandr Selikhov,2023.0,2905263.1578947366
911,Aleksandr Selyava,2022.0,316000.0
912,Aleksandr Semyachkin,2012.0,104166.66666666667
913,Aleksandr Seraskhov,2014.0,126785.71428571429
914,Aleksandr Shchanitsin,2014.0,276086.95652173914
915,Aleksandr Shcherbakov,2019.0,139285.7142857143
916,Aleksandr Sheplyakov,2019.0,129166.66666666667
917,Aleksandr Sheshukov,2016.0,1325862.0689655172
918,Aleksandr Shubin,2016.0,78125.0
919,Aleksandr Shulenin,2013.0,163636.36363636365
920,Aleksandr Silyanov,2023.0,1535416.6666666667
921,Aleksandr Smirnov,2020.0,290909.0909090909
922,Aleksandr Sobolev,2023.0,5005263.157894737
923,Aleksandr Soldatenkov,2023.0,772058.8235294118
924,Aleksandr Stavpets,2017.0,440833.3333333333
925,Aleksandr Stepanov,2015.0,177941.17647058822
926,Aleksandr Stolyarenko,2016.0,246250.0
927,Aleksandr Strokov,2012.0,66666.66666666667
928,Aleksandr Subbotin,2014.0,201666.66666666666
929,Aleksandr Sukhov,2021.0,340714.28571428574
930,Aleksandr Tashaev,2020.0,1464285.7142857143
931,Aleksandr Troshechkin,2023.0,664285.7142857143
932,Aleksandr Vasiljev,2014.0,131250.0
933,Aleksandr Vasyutin,2023.0,393750.0
934,Aleksandr Yushin,2023.0,316071.4285714286
935,Aleksandr Zakarlyuka,2014.0,145833.33333333334
936,Aleksandr Zhabokritskiy,2013.0,217000.0
937,Aleksandr Zhirov,2023.0,642045.4545454546
938,Aleksandr Zotov,2023.0,638709.6774193548
939,Aleksandr Zuev,2022.0,1227500.0
940,Aleksandre Amisulashvili,2013.0,1488235.294117647
941,Aleksandre Kobakhidze,2019.0,632142.8571428572
942,Aleksandro Zaimaj,2017.0,68750.0
943,Aleksandrs Cauna,2015.0,1225000.0
944,Aleksandrs Fertovs,2013.0,307692.3076923077
945,Aleksei Kangaskolkka,2013.0,285000.0
946,Aleksey Aravin,2013.0,300000.0
947,Aleksey Babyr,2013.0,252631.57894736843
948,Aleksey Baranovskiy,2022.0,112500.0
949,Aleksey Batrakov,2022.0,62500.0
950,Aleksey Bazanov,2014.0,336363.63636363635
951,Aleksey Berezin,2017.0,69230.76923076923
952,Aleksey Berezutski,2017.0,2744230.769230769
953,Aleksey Chernov,2021.0,173214.2857142857
954,Aleksey Chubukin,2013.0,125000.0
955,Aleksey Druzin,2017.0,392500.0
956,Aleksey Eremenko Jr.,2014.0,1529565.2173913044
957,Aleksey Evseev,2022.0,527500.0
958,Aleksey Fedorov,2013.0,91666.66666666667
959,Aleksey Gasilin,2017.0,328750.0
960,Aleksey Gerasimov,2022.0,331944.44444444444
961,Aleksey Gorodovoy,2022.0,257692.3076923077
962,Aleksey Grechkin,2015.0,169230.76923076922
963,Aleksey Gritsaenko,2023.0,584722.2222222222
964,Aleksey Ionov,2023.0,2448611.111111111
965,Aleksey Ivanov,2015.0,1677500.0
966,Aleksey Ivanushkin,2015.0,75000.0
967,Aleksey Kashtanov,2023.0,318181.8181818182
968,Aleksey Kenyaykin,2023.0,334615.3846153846
969,Aleksey Kontsedalov,2016.0,344318.1818181818
970,Aleksey Kornienko,2019.0,25000.0
971,Aleksey Kozlov,2021.0,1739655.1724137932
972,Aleksey Kurilov,2015.0,349000.0
973,Aleksey Kurzenev,2015.0,171153.84615384616
974,Aleksey Kuznetsov,2021.0,270312.5
975,Aleksey Mamin,2023.0,216666.66666666666
976,Aleksey Mamonov,2012.0,130000.0
977,Aleksey Miranchuk,2023.0,9614285.714285715
978,Aleksey Mironov,2023.0,469230.76923076925
979,Aleksey Muldarov,2012.0,338636.36363636365
980,Aleksey Nikitin,2022.0,558928.5714285715
981,Aleksey Pomerko,2022.0,393181.8181818182
982,Aleksey Pugin,2016.0,271052.63157894736
983,Aleksey Rebko,2014.0,988541.6666666666
984,Aleksey Rybin,2020.0,348611.1111111111
985,Aleksey Sapogov,2012.0,658333.3333333334
986,Aleksey Shchetkin,2020.0,741176.4705882353
987,Aleksey Shirokov,2013.0,166666.66666666666
988,Aleksey Shumskikh,2022.0,411764.70588235295
989,Aleksey Skornyakov,2014.0,63636.36363636364
990,Aleksey Skvortsov,2017.0,210000.0
991,Aleksey Slivin,2022.0,118750.0
992,Aleksey Solosin,2017.0,225000.0
993,Aleksey Sutormin,2023.0,1648809.5238095238
994,Aleksey Tataev,2016.0,709375.0
995,Aleksey Turik,2013.0,200000.0
996,Aleksey Usanov,2022.0,165384.61538461538
997,Alemão,2013.0,247368.42105263157
998,Alen Halilovic,2023.0,3385185.185185185
999,Alen Mustafic,2023.0,237500.0
1000,Alen Saric-Hodzic,2016.0,50000.0
1001,Alen Stevanovic,2015.0,1132608.6956521738
1002,Ales Mateju,2021.0,1155952.380952381
1003,Alessandro Agostini,2014.0,897058.8235294118
1004,Alessandro Albanese,2022.0,381250.0
1005,Alessandro Bassoli,2013.0,187962.96296296295
1006,Alessandro Bastoni,2023.0,29093750.0
1007,Alessandro Bastrini,2013.0,200000.0
1008,Alessandro Bellemo,2018.0,207142.85714285713
1009,Alessandro Berardi,2023.0,95833.33333333333
1010,Alessandro Bernardini,2013.0,386842.1052631579
1011,Alessandro Bianco,2022.0,445000.0
1012,Alessandro Bianconi,2016.0,66666.66666666667
1013,Alessandro Bordin,2018.0,158928.57142857142
1014,Alessandro Bruno,2016.0,171000.0
1015,Alessandro Buongiorno,2023.0,2400000.0
1016,Alessandro Capello,2018.0,595454.5454545454
1017,Alessandro Carrozza,2013.0,328125.0
1018,Alessandro Cerbara,2018.0,25000.0
1019,Alessandro Cerigioni,2017.0,380952.38095238095
1020,Alessandro Ciranni,2022.0,662500.0
1021,Alessandro Comentale,2013.0,50000.0
1022,Alessandro Confente,2018.0,139285.7142857143
1023,Alessandro Cordaro,2017.0,777884.6153846154
1024,Alessandro Cortinovis,2022.0,775000.0
1025,Alessandro Crescenzi,2016.0,951562.5
1026,Alessandro D'Andrea,2018.0,27000.0
1027,Alessandro Dalmasso,2014.0,48750.0
1028,Alessandro Damen,2021.0,205000.0
1029,Alessandro De Vitis,2014.0,318000.0
1030,Alessandro Deiola,2023.0,1088043.4782608696
1031,Alessandro Di Pardo,2023.0,225000.0
1032,Alessandro Diamanti,2016.0,2890000.0
1033,Alessandro Eleuteri,2018.0,105000.0
1034,Alessandro Falleni,2022.0,17500.0
1035,Alessandro Favaro,2013.0,94230.76923076923
1036,Alessandro Fiordaliso,2018.0,347727.2727272727
1037,Alessandro Florenzi,2023.0,13875757.575757576
1038,Alessandro Fontanarosa,2022.0,300000.0
1039,Alessandro Frara,2015.0,297500.0
1040,Alessandro Gabbani,2018.0,29375.0
1041,Alessandro Gamberini,2017.0,3932000.0
1042,Alessandro Gazzi,2016.0,1117857.142857143
1043,Alessandro Giacomel,2018.0,128333.33333333333
1044,Alessandro Gori,2018.0,35714.28571428572
1045,Alessandro Guarnone,2017.0,157692.3076923077
1046,Alessandro Iacobucci,2018.0,564423.0769230769
1047,Alessandro Iacuaniello,2017.0,25000.0
1048,Alessandro Iandoli,2015.0,475000.0
1049,Alessandro Lambrughi,2013.0,375000.0
1050,Alessandro Livieri,2015.0,153125.0
1051,Alessandro Lombardi,2019.0,135714.2857142857
1052,Alessandro Longhi,2015.0,670000.0
1053,Alessandro Lucarelli,2014.0,972826.0869565217
1054,Alessandro Mallamo,2018.0,272916.6666666667
1055,Alessandro Marchi,2013.0,185344.8275862069
1056,Alessandro Marongiu,2018.0,56250.0
1057,Alessandro Martinelli,2013.0,376250.0
1058,Alessandro Masia,2013.0,56111.11111111111
1059,Alessandro Mastalli,2014.0,286250.0
1060,Alessandro Matri,2019.0,5442741.935483871
1061,Alessandro Mattioli,2018.0,175000.0
1062,Alessandro Mercati,2020.0,243750.0
1063,Alessandro Micai,2022.0,302678.5714285714
1064,Alessandro Minelli,2019.0,197500.0
1065,Alessandro Murgia,2019.0,2065476.1904761905
1066,Alessandro Padovani Celin,2014.0,158333.33333333334
1067,Alessandro Pio Riccio,2022.0,450000.0
1068,Alessandro Piu,2018.0,354166.6666666667
1069,Alessandro Plizzari,2021.0,1250000.0
1070,Alessandro Potenza,2012.0,917647.0588235294
1071,Alessandro Quaini,2018.0,153571.42857142858
1072,Alessandro Renzi,2022.0,175000.0
1073,Alessandro Riedle,2013.0,154411.76470588235
1074,Alessandro Rigo,2020.0,37500.0
1075,Alessandro Rosina,2012.0,3353448.275862069
1076,Alessandro Rossi,2018.0,258823.5294117647
1077,Alessandro Russo,2021.0,100000.0
1078,Alessandro Russo,2022.0,427777.77777777775
1079,Alessandro Salvetti,2014.0,50000.0
1080,Alessandro Santopadre,2018.0,63636.36363636364
1081,Alessandro Sbaffo,2013.0,306730.76923076925
1082,Alessandro Schöpf,2021.0,2988888.888888889
1083,Alessandro Semprini,2019.0,237500.0
1084,Alessandro Sersanti,2022.0,197222.22222222222
1085,Alessandro Sgrigna,2013.0,672058.8235294118
